,local_unique_id,address,Country,lat,lng,coordinate_type,living_area,price,currency,title,type,offer_type,url
6923,1023369052,"Karla Starého, Poděbrady - Poděbrady III",CZ,50.1420156937649,15.1321462197473,point,29.0,9500.0,CZK,Pronájem bytu 1+kk 29 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/1+kk/podebrady-podebrady-iii-karla-stareho/1023369052
6926,1023052892,"Mařákova, Praha 6 - Dejvice",CZ,50.09848205220001,14.403087493,point,74.0,20000.0,CZK,Pronájem bytu 2+1 74 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/2+1/praha-dejvice-marakova/1023052892
6928,1023585372,"Bartolomějská, Praha 1 - Staré Město",CZ,50.0823957664375,14.415891718670402,point,48.0,14000.0,CZK,Pronájem bytu 2+kk 48 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/2+kk/praha-stare-mesto-bartolomejska/1023585372
6930,1023627100,"Polední, Plzeň - Lobzy",CZ,49.740936299999994,13.413063000000001,point,62.0,10900.0,CZK,Pronájem bytu 2+1 62 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/2+1/plzen-lobzy-poledni/1023627100
6932,1023135580,"Nad Primaskou, Praha 10 - Strašnice",CZ,50.0744251604824,14.487147395268,line,90.0,18000.0,CZK,Pronájem bytu 2+1 90 m² (Podkrovní),apartment,rent,https://www.sreality.cz/detail/pronajem/byt/2+1/praha-strasnice-nad-primaskou/1023135580
6933,1023901532,"Ke Kateřinkám, Praha 4 - Chodov",CZ,50.0230865,14.516392199999999,point,43.0,11000.0,CZK,Pronájem bytu 2+1 43 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/2+1/praha-chodov-ke-katerinkam/1023901532
6934,1023712348,"Českobratrská, Ostrava - Moravská Ostrava",CZ,49.8428493927331,18.2968704057667,line,96.0,10000.0,CZK,Pronájem bytu 2+1 96 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/2+1/ostrava-moravska-ostrava-ceskobratrska/1023712348
6936,1024433244,"Kosmonautů, Jindřichův Hradec - Jindřichův Hradec V",CZ,49.13228722222,15.00009194444,point,74.0,13000.0,CZK,Pronájem bytu 3+kk 74 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/3+kk/jindrichuv-hradec-jindrichuv-hradec-v-kosmonautu/1024433244
6938,1024618332,"Bělocerkevská, Praha - Vršovice",CZ,50.0711370839696,14.4703357132461,line,55.0,18700.0,CZK,Pronájem bytu 2+1 55 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/2+1/praha-vrsovice-belocerkevska/1024618332
6939,1016896604,"Vítkova, Praha 8 - Karlín",CZ,50.091352838573506,14.4452345729339,line,46.0,14200.0,CZK,Pronájem bytu 2+1 46 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/2+1/praha-karlin-vitkova/1016896604
6942,1025789788,"Domažlická, Liberec - Liberec III-Jeřáb",CZ,50.75787358150661,15.0325980076141,point,76.0,14500.0,CZK,Pronájem bytu 3+kk 76 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/3+kk/liberec-liberec-iii-jerab-domazlicka/1025789788
6943,1025424476,"Pavla Beneše, Praha - Letňany",CZ,50.139075209,14.519339311400001,line,39.0,12000.0,CZK,Pronájem bytu 1+kk 39 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/1+kk/praha-letnany-pavla-benese/1025424476
6944,1025621084,"Přelouč - Lhota, okres Pardubice",CZ,50.0334276420208,15.5272406764155,polygon,20.0,10000.0,CZK,Pronájem bytu 1+kk 20 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/1+kk/prelouc-lhota-/1025621084
6945,1026468956,"Masarykovo nábřeží, Praha 1 - Nové Město",CZ,50.0779599414,14.4144351901,point,105.0,42000.0,CZK,Pronájem bytu 3+kk 105 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/3+kk/praha-nove-mesto-masarykovo-nabrezi/1026468956
6946,1023982684,"Mánesova, Plzeň - Jižní Předměstí",CZ,49.7381258,13.3670216,point,70.0,10900.0,CZK,Pronájem bytu 3+kk 70 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/3+kk/plzen-jizni-predmesti-manesova/1023982684
6947,1026989148,"Zikova, Praha 6 - Dejvice",CZ,50.10125833550861,14.3913971707799,point,56.0,16900.0,CZK,Pronájem bytu 3+kk 56 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/3+kk/praha-dejvice-zikova/1026989148
6951,1027825244,"Olšanská, Praha 3 - Žižkov",CZ,50.08279633698171,14.466342839324,point,52.0,14500.0,CZK,Pronájem bytu 2+kk 52 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/2+kk/praha-zizkov-olsanska/1027825244
6952,1026482012,"Mlýnská, Brno - Trnitá",CZ,49.19048454143601,16.6173753466006,line,67.0,12700.0,CZK,Pronájem bytu 2+kk 67 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/2+kk/brno-trnita-mlynska/1026482012
6955,1028148828,"Přecechtělova, Praha 5 - Stodůlky",CZ,50.036624541447104,14.337047197452,line,81.0,13000.0,CZK,Pronájem bytu 3+1 81 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/3+1/praha-stodulky-precechtelova/1028148828
6958,1028430940,"Bartákova, Brno - Líšeň",CZ,49.205026108231294,16.6780469080606,line,44.0,10500.0,CZK,Pronájem bytu 2+kk 44 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/2+kk/brno-lisen-bartakova/1028430940
6960,1028303964,"Neklanova, Praha 2 - Vyšehrad",CZ,50.066568742815896,14.420709177983401,line,81.0,19990.0,CZK,Pronájem bytu 3+kk 81 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/3+kk/praha-vysehrad-neklanova/1028303964
6961,1028702044,"28. října, Nymburk",CZ,50.1912304369288,15.0372692660585,line,46.0,12000.0,CZK,Pronájem bytu 2+kk 46 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/2+kk/nymburk-nymburk-28--rijna/1028702044
6963,1029024860,"Jizerní Vtelno, okres Mladá Boleslav",CZ,50.3668615,14.8502439,point,52.0,14000.0,CZK,Pronájem bytu 2+kk 52 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/2+kk/jizerni-vtelno-jizerni-vtelno-/1029024860
6964,1027899228,"Fryčajova, Brno - Obřany",CZ,49.235106529893294,16.6454376774215,line,75.0,12500.0,CZK,Pronájem bytu 3+1 75 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/3+1/brno-obrany-frycajova/1027899228
6965,1028603484,"Masarykovo nábřeží, Praha 1 - Nové Město",CZ,50.079520188624706,14.4139836133466,line,156.0,37000.0,CZK,Pronájem bytu 4+1 156 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/4+1/praha-nove-mesto-masarykovo-nabrezi/1028603484
6966,1029140316,"Spojenců, Orlová - Poruba",CZ,49.858043888889,18.424878055556,point,50.0,4650.0,CZK,Pronájem bytu 2+1 50 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/2+1/orlova-poruba-spojencu/1029140316
6974,1029942364,"Voskovcova, Olomouc - Nové Sady",CZ,49.573749579907506,17.2503214538319,line,75.0,12900.0,CZK,Pronájem bytu 3+1 75 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/3+1/olomouc-nove-sady-voskovcova/1029942364
6975,1030352732,"Marie Cibulkové, Praha 4 - Nusle",CZ,50.0593091748245,14.428053454308099,line,31.0,10500.0,CZK,Pronájem bytu 1+kk 31 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/1+kk/praha-nusle-marie-cibulkove/1030352732
6976,1030508380,"Rokycanská, Plzeň - Lobzy",CZ,49.747833299999996,13.4092731,point,62.0,10300.0,CZK,Pronájem bytu 2+1 62 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/2+1/plzen-lobzy-rokycanska/1030508380
6977,1031028316,"U Sluncové, Praha 8 - Karlín",CZ,50.0938568,14.4641562,point,50.0,16530.0,CZK,Pronájem bytu 2+kk 50 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/2+kk/praha-karlin-u-sluncove/1031028316
6979,1030500188,"Sanderova, Praha 7 - Holešovice",CZ,50.104595277799994,14.4584691667,point,62.0,22900.0,CZK,Pronájem bytu 2+kk 62 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/2+kk/praha-holesovice-sanderova/1030500188
6981,1031781468,"Všeňská, Praha 9 - Újezd nad Lesy",CZ,50.073089744630096,14.6846031049365,point,15.0,4000.0,CZK,Pronájem bytu 1+kk 15 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/1+kk/praha-ujezd-nad-lesy-vsenska/1031781468
6982,1031507036,Praha 5,CZ,50.05422277777001,14.353957777770002,point,64.0,18990.0,CZK,Pronájem bytu 2+kk 64 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/2+kk/praha-praha-5-/1031507036
6984,1032327004,"Přístavní, Praha 7 - Holešovice",CZ,50.1040640798182,14.4496468813307,point,50.0,18000.0,CZK,Pronájem bytu 2+kk 50 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/2+kk/praha-holesovice-pristavni/1032327004
6987,1033649756,"Na Václavce, Praha 5 - Smíchov",CZ,50.065520128543795,14.3947580135937,point,47.0,15000.0,CZK,Pronájem bytu 2+kk 47 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/2+kk/praha-smichov-na-vaclavce/1033649756
6988,1032887388,"Revoluční, Praha 1 - Staré Město",CZ,50.092288970947294,14.4270696640015,point,95.0,27000.0,CZK,Pronájem bytu 3+kk 95 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/3+kk/praha-stare-mesto-revolucni/1032887388
6990,1033768796,"Na Švihance, Praha 2 - Vinohrady",CZ,50.080282403824796,14.444640288758901,point,133.0,25000.0,CZK,Pronájem bytu 3+1 133 m² (Podkrovní),apartment,rent,https://www.sreality.cz/detail/pronajem/byt/3+1/praha-vinohrady-na-svihance/1033768796
6991,1031707740,"Brno - Líšeň, okres Brno-město",CZ,49.206462940332095,16.6977660317292,polygon,76.0,17000.0,CZK,Pronájem bytu 3+kk 76 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/3+kk/brno-lisen-/1031707740
6994,1033850716,"Klapkova, Praha 8 - Kobylisy",CZ,50.1291477190933,14.4553714588921,line,31.0,11500.0,CZK,Pronájem bytu 1+kk 31 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/1+kk/praha-kobylisy-klapkova/1033850716
6998,1033808988,"Karlova, Praha 1 - Staré Město",CZ,50.085907,14.4167557,point,110.0,19500.0,CZK,Pronájem bytu 3+1 110 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/3+1/praha-stare-mesto-karlova/1033808988
7000,1035643996,"Hostavická, Praha 9 - Hloubětín",CZ,50.09968,14.533492,point,55.0,15000.0,CZK,Pronájem bytu 2+1 55 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/2+1/praha-hloubetin-hostavicka/1035643996
7001,1035844700,"Stehlíkova, Plzeň - Jižní Předměstí",CZ,49.73637329436621,13.3735053779561,line,85.0,16500.0,CZK,Pronájem bytu 3+kk 85 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/3+kk/plzen-jizni-predmesti-stehlikova/1035844700
7002,1035685724,"Dobrovodská, České Budějovice - České Budějovice 5",CZ,48.971469444440004,14.50496194444,point,50.0,6000.0,CZK,Pronájem bytu 1+1 50 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/1+1/ceske-budejovice-ceske-budejovice-5-dobrovodska/1035685724
7004,1036009052,"Jednořadá, Praha 6 - Bubeneč",CZ,50.1110262701894,14.3972888231932,line,100.0,29500.0,CZK,Pronájem bytu 3+1 100 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/3+1/praha-bubenec-jednorada/1036009052
7005,1035804508,"Havlíčkova, Kroměříž",CZ,49.2903035216368,17.3738643891097,line,79.0,10000.0,CZK,Pronájem bytu 3+1 79 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/3+1/kromeriz-kromeriz-havlickova/1035804508
7007,1035857756,"gen. Klapálka, Kladno",CZ,50.144605814517604,14.110266843913903,point,47.0,10000.0,CZK,Pronájem bytu 1+1 47 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/1+1/kladno-kladno-gen--klapalka/1035857756
7009,1036041308,"Na Předlískách, Jemnice",CZ,49.021170664306,15.576073190321699,point,36.0,6500.0,CZK,Pronájem bytu 1+kk 36 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/1+kk/jemnice-jemnice-na-predliskach/1036041308
7011,1036762204,"Spálená, Praha 1 - Nové Město",CZ,50.0807,14.4198,line,80.0,15950.0,CZK,Pronájem bytu 2+kk 80 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/2+kk/praha-nove-mesto-spalena/1036762204
7013,1037848412,"Ve Smečkách, Praha 1 - Nové Město",CZ,50.0791115670768,14.427121012592304,line,65.0,19500.0,CZK,Pronájem bytu 2+1 65 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/2+1/praha-nove-mesto-ve-smeckach/1037848412
7015,1037679708,"Prosluněná, Praha 5 - Hlubočepy",CZ,50.045596999999994,14.403777,point,73.0,16500.0,CZK,Pronájem bytu 3+1 73 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/3+1/praha-hlubocepy-proslunena/1037679708
7016,1038131036,"Polská, Praha 2 - Vinohrady",CZ,50.0783805847168,14.4450397491455,point,98.0,29900.0,CZK,Pronájem bytu 3+1 98 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/3+1/praha-vinohrady-polska/1038131036
7018,1036848988,"Mariánské nám., Uherský Brod",CZ,49.0256480228567,17.647024006583,line,30.0,8000.0,CZK,Pronájem bytu 1+kk 30 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/1+kk/uhersky-brod-uhersky-brod-marianske-nam-/1036848988
7019,1038569308,"Břenkova, Ostrava - Zábřeh",CZ,49.806285245699996,18.2354692854,point,44.0,8400.0,CZK,Pronájem bytu 2+1 44 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/2+1/ostrava-zabreh-brenkova/1038569308
7021,1037327964,"Italská, Praha 2 - Vinohrady",CZ,50.08012457182551,14.437978732229302,line,110.0,53000.0,CZK,Pronájem bytu 4+kk 110 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/4+kk/praha-vinohrady-italska/1037327964
7022,1038171740,"Zborovská, Praha 5 - Smíchov",CZ,50.073023898249,14.408387825618998,point,86.0,23999.0,CZK,Pronájem bytu 3+kk 86 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/3+kk/praha-smichov-zborovska/1038171740
7029,1039474268,"Malostranské náměstí, Praha 1 - Malá Strana",CZ,50.0877494812012,14.4047698974609,point,150.0,65000.0,CZK,Pronájem bytu 4+1 150 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/4+1/praha-mala-strana-malostranske-namesti/1039474268
7032,1039847260,"Podkovářská, Praha 9 - Vysočany",CZ,50.1033055556,14.5124361111,point,31.0,11900.0,CZK,Pronájem bytu 1+kk 31 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/1+kk/praha-vysocany-podkovarska/1039847260
7034,1040555100,"Radniční, Most",CZ,50.502227533482596,13.642062239956,line,58.0,8500.0,CZK,Pronájem bytu atypické 58 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/atypicky/most-most-radnicni/1040555100
7035,1039478620,"Provazníkova, Brno - Brno-sever",CZ,49.213917177347604,16.6217854279849,line,35.0,12000.0,CZK,Pronájem bytu 1+kk 35 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/1+kk/brno-brno-sever-provaznikova/1039478620
7037,1040838492,"Tenisová, Praha 10 - Hostivař",CZ,50.050107722865704,14.5465856582409,point,38.0,10500.0,CZK,Pronájem bytu 2+kk 38 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/2+kk/praha-hostivar-tenisova/1040838492
7038,1040165980,"Krestova, Ostrava - Hrabůvka",CZ,49.7841155737,18.2634974895,point,56.0,9500.0,CZK,Pronájem bytu 2+1 56 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/2+1/ostrava-hrabuvka-krestova/1040165980
7041,1041186652,"Peroutkova, Praha 5 - Jinonice",CZ,50.058576761089896,14.3781039568491,point,17.0,9500.0,CZK,Pronájem bytu 1+kk 17 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/1+kk/praha-jinonice-peroutkova/1041186652
7043,1039650396,"Havířská, Jihlava",CZ,49.3931348817003,15.5902228760724,line,115.0,13500.0,CZK,Pronájem bytu 3+kk 115 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/3+kk/jihlava-jihlava-havirska/1039650396
7045,1041461084,"Ervěnická, Jirkov",CZ,50.4926603116008,13.4447296741359,point,52.0,6100.0,CZK,Pronájem bytu 2+1 52 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/2+1/jirkov-jirkov-ervenicka/1041461084
7048,1033608284,"Balbínova, Praha 2 - Vinohrady",CZ,50.076821770962,14.4338065541508,point,126.0,35000.0,CZK,Pronájem bytu 4+kk 126 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/4+kk/praha-vinohrady-balbinova/1033608284
7049,1036001116,"Husova, Kolín - Kolín I",CZ,50.0282063089104,15.2027087986377,line,53.0,9500.0,CZK,Pronájem bytu 2+kk 53 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/2+kk/kolin-kolin-i-husova/1036001116
7053,1041546332,"U Vlachovky, Praha 8 - Libeň",CZ,50.1214201175327,14.4539366710795,line,139.0,35000.0,CZK,Pronájem bytu 3+kk 139 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/3+kk/praha-liben-u-vlachovky/1041546332
7054,1040428124,"Martínkovice, okres Náchod",CZ,50.547195678942096,16.3346856653804,point,71.0,6000.0,CZK,Pronájem bytu 3+1 71 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/3+1/martinkovice-martinkovice-/1040428124
7061,1043976028,"Kukučínova, Ostrava - Hulváky",CZ,49.8255391996492,18.246665532376106,line,50.0,10500.0,CZK,Pronájem bytu 2+kk 50 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/2+kk/ostrava-hulvaky-kukucinova/1043976028
7062,1043311708,"Muglinovská, Ostrava - Přívoz",CZ,49.85499322581389,18.2865224091646,line,78.0,9900.0,CZK,Pronájem bytu 3+1 78 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/3+1/ostrava-privoz-muglinovska/1043311708
7063,1042820956,"Boženy Němcové, Liberec - Liberec V-Kristiánov",CZ,50.76647881774221,15.0612917089241,point,95.0,10300.0,CZK,Pronájem bytu 3+1 95 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/3+1/liberec-liberec-v-kristianov-bozeny-nemcove/1042820956
7065,1044356956,"Jindřišská, Praha 1 - Nové Město",CZ,50.0847702026367,14.429220199584998,point,79.0,21000.0,CZK,Pronájem bytu 3+kk 79 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/3+kk/praha-nove-mesto-jindrisska/1044356956
7069,1043831900,"Na Roudné, Plzeň - Plzeň 1",CZ,49.7628536509068,13.3883716525591,line,65.0,15000.0,CZK,Pronájem bytu 2+kk 65 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/2+kk/plzen-plzen-1-na-roudne/1043831900
7070,1045159772,"Molákova, Praha 8 - Karlín",CZ,50.0947805,14.463317000000002,point,56.0,12500.0,CZK,Pronájem bytu 3+kk 56 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/3+kk/praha-karlin-molakova/1045159772
7073,1045811036,"Školská, Karviná - Ráj",CZ,49.84743970612951,18.5574752182248,line,52.0,8400.0,CZK,Pronájem bytu 2+1 52 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/2+1/karvina-raj-skolska/1045811036
7075,1044741980,"třída Kpt. Jaroše, Brno - Černá Pole",CZ,49.200513846005,16.6109762802308,line,20.0,8000.0,CZK,Pronájem  pokoje 20 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/pokoj/brno-cerna-pole-trida-kpt--jarose/1044741980
7076,1046306652,"Řeznická, Praha 1 - Nové Město",CZ,50.0780895047904,14.4236891958157,point,20.0,5000.0,CZK,Pronájem  pokoje 20 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/pokoj/praha-nove-mesto-reznicka/1046306652
7078,1045155676,"Brno - Líšeň, okres Brno-město",CZ,49.206462940332095,16.6977660317292,polygon,45.0,12000.0,CZK,Pronájem bytu 1+kk 45 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/1+kk/brno-lisen-/1045155676
7079,1045786204,"náměstí Jiřího z Poděbrad, Praha 3 - Vinohrady",CZ,50.078489199865295,14.4501592814785,line,107.0,93000.0,CZK,Pronájem bytu 4+kk 107 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/4+kk/praha-vinohrady-namesti-jiriho-z-podebrad/1045786204
7081,1045273692,"Bubenečská, Praha 6 - Bubeneč",CZ,50.1006797038155,14.404484835465801,line,160.0,34900.0,CZK,Pronájem bytu 4+1 160 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/4+1/praha-bubenec-bubenecska/1045273692
7083,1046912092,"Petra Křičky, Ostrava - Moravská Ostrava",CZ,49.8289946546064,18.276409142343,line,44.0,9000.0,CZK,Pronájem bytu 2+1 44 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/2+1/ostrava-moravska-ostrava-petra-kricky/1046912092
7084,1047108700,"Na Jíkalce, Plzeň - Jižní Předměstí",CZ,49.74779495691861,13.3612103747513,line,78.0,11000.0,CZK,Pronájem bytu 2+1 78 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/2+1/plzen-jizni-predmesti-na-jikalce/1047108700
7089,1047945052,"Nádražní, Hradec Králové - Pražské Předměstí",CZ,50.21615435563729,15.8134335968519,line,46.0,11700.0,CZK,Pronájem bytu 2+kk 46 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/2+kk/hradec-kralove-prazske-predmesti-nadrazni/1047945052
7091,1049013340,"Na Poříčí, Praha 1 - Nové Město",CZ,50.089664459228494,14.4325218200684,point,24.0,14500.0,CZK,Pronájem bytu 1+kk 24 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/1+kk/praha-nove-mesto-na-porici/1049013340
7092,1048812636,"Dělnická, Pardubice - Pardubičky",CZ,50.02542834282272,15.815979228722,point,85.0,12900.0,CZK,Pronájem bytu 3+1 85 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/3+1/pardubice-pardubicky-delnicka/1048812636
7093,1047182428,"třída Tomáše Bati, Zlín",CZ,49.21824884571771,17.634479239416198,line,72.0,13000.0,CZK,Pronájem bytu 2+kk 72 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/2+kk/zlin-zlin-trida-tomase-bati/1047182428
7095,1049243228,"Vrážská, Praha 5 - Radotín",CZ,49.9849159020995,14.364118649109097,point,25.0,8950.0,CZK,Pronájem bytu 1+kk 25 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/1+kk/praha-radotin-vrazska/1049243228
7096,1047744348,"Evropská, Praha - Praha 6",CZ,50.0931255955669,14.331439959962001,line,80.0,18000.0,CZK,Pronájem bytu 3+kk 80 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/3+kk/praha-praha-6-evropska/1047744348
7097,1049251676,"Gruzínská, Praha 10 - Vršovice",CZ,50.06884238862929,14.470619022620498,point,46.0,10000.0,CZK,Pronájem bytu 1+1 46 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/1+1/praha-vrsovice-gruzinska/1049251676
7098,1048342364,"Okružní, Lysá nad Labem",CZ,50.209957638098295,14.844061557253099,point,80.0,15400.0,CZK,Pronájem bytu 3+kk 80 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/3+kk/lysa-nad-labem-lysa-nad-labem-okruzni/1048342364
7099,1050046300,"Purkyňova, Přerov - Přerov I-Město",CZ,49.4535458265682,17.4686588254892,point,60.0,8300.0,CZK,Pronájem bytu 2+1 60 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/2+1/prerov-prerov-i-mesto-purkynova/1050046300
7100,1048550492,"třída Tomáše Bati, Zlín",CZ,49.21824884571771,17.634479239416198,line,60.0,9000.0,CZK,Pronájem bytu 2+1 60 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/2+1/zlin-zlin-trida-tomase-bati/1048550492
7101,1049378396,"Belgická, Praha 2 - Vinohrady",CZ,50.0726300672706,14.4361486954777,line,124.0,28000.0,CZK,Pronájem bytu 3+kk 124 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/3+kk/praha-vinohrady-belgicka/1049378396
7102,1050890076,"Šárecká, Praha 6 - Dejvice",CZ,50.1098186340755,14.3785360892416,point,120.0,12500.0,CZK,Pronájem bytu 5+kk 120 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/5+kk/praha-dejvice-sarecka/1050890076
7103,1046941276,"Gorazdova, Praha 2 - Nové Město",CZ,50.074693542727395,14.4147541069312,point,115.0,37000.0,CZK,Pronájem bytu 3+1 115 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/3+1/praha-nove-mesto-gorazdova/1046941276
7105,1050975324,"České družiny, Praha 6 - Dejvice",CZ,50.0982409103226,14.379233621068401,line,130.0,30000.0,CZK,Pronájem bytu 4+kk 130 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/4+kk/praha-dejvice-ceske-druziny/1050975324
7107,1039445084,"A. Trägera, České Budějovice - České Budějovice 3",CZ,49.00311370545339,14.476374184247101,line,98.0,13000.0,CZK,Pronájem bytu 3+kk 98 m² (Mezonet),apartment,rent,https://www.sreality.cz/detail/pronajem/byt/3+kk/ceske-budejovice-ceske-budejovice-3-a--tragera/1039445084
7112,1049444188,"třída Tomáše Bati, Zlín",CZ,49.21824884571771,17.634479239416198,line,45.0,11900.0,CZK,Pronájem bytu 2+kk 45 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/2+kk/zlin-zlin-trida-tomase-bati/1049444188
7113,1051062108,"Na Hrádku, Pardubice - Zelené Předměstí",CZ,50.038056290607,15.7735492128197,line,90.0,20000.0,CZK,Pronájem bytu 2+kk 90 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/2+kk/pardubice-zelene-predmesti-na-hradku/1051062108
7115,1051696220,"Frýdlantská, Praha 8 - Kobylisy",CZ,50.1317810619571,14.4785645799351,point,68.0,13500.0,CZK,Pronájem bytu 3+1 68 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/3+1/praha-kobylisy-frydlantska/1051696220
7116,1051602524,"Holečkova, Praha 5 - Košíře",CZ,50.0737994196445,14.3941386045369,line,45.0,32000.0,CZK,Pronájem bytu 2+kk 45 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/2+kk/praha-kosire-holeckova/1051602524
7117,1051164508,"Okruhová, Praha 5 - Stodůlky",CZ,50.0605655268812,14.325044735890998,line,9.0,10000.0,CZK,Pronájem bytu 1+kk 9 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/1+kk/praha-stodulky-okruhova/1051164508
