id,local_unique_id,address,lat,lng,price,title,offer_type,url,kod_zsj_d
6751,2120654428,"Štupartská, Praha 1 - Staré Město",50.087890625,14.4251298904419,65000,Pronájem bytu 4+1 140 m²,rent,https://www.sreality.cz/detail/pronajem/byt/4+1/praha-stare-mesto-stupartska/2120654428,1270270
6752,2147077724,Praha 1,50.0878367931772,14.424132200124099,55000,Pronájem bytu 4+kk 123 m² (Podkrovní),rent,https://www.sreality.cz/detail/pronajem/byt/4+kk/praha-praha-1-/2147077724,1270270
6753,201043036,"Pařížská, Praha 1",50.0877799987793,14.420450210571301,47000,Pronájem bytu 2+1 93 m²,rent,https://www.sreality.cz/detail/pronajem/byt/2+1/praha-praha-1-parizska/201043036,1270270
6754,2183413340,"Rybná, Praha 1 - Staré Město",50.0901138113,14.4259782174,15900,Pronájem bytu 2+kk 35 m²,rent,https://www.sreality.cz/detail/pronajem/byt/2+kk/praha-stare-mesto-rybna/2183413340,1270270
6755,2203627356,"Dlouhá, Praha 1 - Staré Město",50.09058583777721,14.4263747908624,22000,Pronájem bytu 3+1 85 m²,rent,https://www.sreality.cz/detail/pronajem/byt/3+1/praha-stare-mesto-dlouha/2203627356,1270270
6756,2269564508,"Celetná, Praha 1 - Staré Město",50.08712890899999,14.4233351326,24000,Pronájem bytu 3+1 80 m²,rent,https://www.sreality.cz/detail/pronajem/byt/3+1/praha-stare-mesto-celetna/2269564508,1270270
6757,214372188,"Rybná, Praha 1 - Staré Město",50.0891609191895,14.4257497787476,34000,Pronájem bytu 3+kk 122 m²,rent,https://www.sreality.cz/detail/pronajem/byt/3+kk/praha-stare-mesto-rybna/214372188,1270270
6759,2396618332,"Štupartská, Praha 1 - Staré Město",50.087460194908715,14.4232355934183,25000,Pronájem bytu 2+1 63 m²,rent,https://www.sreality.cz/detail/pronajem/byt/2+1/praha-stare-mesto-stupartska/2396618332,1270270
6760,2401234524,"Dlouhá, Praha 1 - Staré Město",50.0901001272248,14.4243459151219,59000,Pronájem bytu 3+1 150 m²,rent,https://www.sreality.cz/detail/pronajem/byt/3+1/praha-stare-mesto-dlouha/2401234524,1270270
6763,2540523356,"Na Můstku, Praha 1 - Staré Město",50.0848198,14.422550199999998,18500,Pronájem bytu 2+1 75 m²,rent,https://www.sreality.cz/detail/pronajem/byt/2+1/praha-stare-mesto-na-mustku/2540523356,1270270
6765,2572758620,"Mikulášská, Praha 1 - Staré Město",50.0873570307549,14.4199306196333,19900,Pronájem bytu 3+kk 55 m²,rent,https://www.sreality.cz/detail/pronajem/byt/3+kk/praha-stare-mesto-mikulasska/2572758620,1270270
6766,2595909468,"Staroměstské náměstí, Praha - Staré Město",50.087943697437716,14.4214692383079,38000,Pronájem bytu 4+kk 110 m²,rent,https://www.sreality.cz/detail/pronajem/byt/4+kk/praha-stare-mesto-staromestske-namesti/2595909468,1270270
6767,2600189020,"Staroměstské náměstí, Praha 1 - Staré Město",50.0863838,14.4206228,24000,Pronájem bytu 3+kk 85 m²,rent,https://www.sreality.cz/detail/pronajem/byt/3+kk/praha-stare-mesto-staromestske-namesti/2600189020,1270270
6770,2680929372,"Staroměstské náměstí, Praha 1 - Staré Město",50.0863838,14.4206228,28000,Pronájem bytu 3+kk 105 m²,rent,https://www.sreality.cz/detail/pronajem/byt/3+kk/praha-stare-mesto-staromestske-namesti/2680929372,1270270
6774,2739576668,"Dlouhá, Praha 1 - Staré Město",50.09058583777721,14.4263747908624,22000,Pronájem bytu 3+1 86 m²,rent,https://www.sreality.cz/detail/pronajem/byt/3+1/praha-stare-mesto-dlouha/2739576668,1270270
6775,2779815004,"Kožná, Praha 1 - Staré Město",50.08593370000001,14.420837400000002,13000,Pronájem bytu 1+1 36 m²,rent,https://www.sreality.cz/detail/pronajem/byt/1+1/praha-stare-mesto-kozna/2779815004,1270270
6776,2824571996,"Rybná, Praha 1 - Staré Město",50.089622184380296,14.426012017200401,12000,Pronájem bytu 1+kk 31 m²,rent,https://www.sreality.cz/detail/pronajem/byt/1+kk/praha-stare-mesto-rybna/2824571996,1270270
6777,2842115676,"Železná, Praha 1 - Staré Město",50.086547718,14.4218232691,17000,Pronájem bytu 2+1 50 m²,rent,https://www.sreality.cz/detail/pronajem/byt/2+1/praha-stare-mesto-zelezna/2842115676,1270270
6778,2858950492,"Dlouhá, Praha 1 - Staré Město",50.0901001272248,14.4243459151219,16000,Pronájem bytu 1+kk 46 m²,rent,https://www.sreality.cz/detail/pronajem/byt/1+kk/praha-stare-mesto-dlouha/2858950492,1270270
6779,2885476188,"Benediktská, Praha 1 - Staré Město",50.089923999999996,14.427017000000001,30000,Pronájem bytu 3+1 100 m²,rent,https://www.sreality.cz/detail/pronajem/byt/3+1/praha-stare-mesto-benediktska/2885476188,1270270
6780,2916007004,"Dlouhá, Praha 1 - Staré Město",50.0901001272248,14.4243459151219,8000,Pronájem bytu 1+kk 35 m²,rent,https://www.sreality.cz/detail/pronajem/byt/1+kk/praha-stare-mesto-dlouha/2916007004,1270270
6782,3053670236,"Dlouhá, Praha 1 - Staré Město",50.0901001272248,14.4243459151219,12500,Pronájem bytu 1+kk 29 m²,rent,https://www.sreality.cz/detail/pronajem/byt/1+kk/praha-stare-mesto-dlouha/3053670236,1270270
6783,3120413788,"Havelská, Praha 1 - Staré Město",50.085537,14.421510999999999,42000,Pronájem bytu 3+1 100 m²,rent,https://www.sreality.cz/detail/pronajem/byt/3+1/praha-stare-mesto-havelska/3120413788,1270270
6784,298086236,"Kožná, Praha 1 - Staré Město",50.0862032772398,14.421294307743,20000,Pronájem bytu 3+kk 77 m² (Mezonet),rent,https://www.sreality.cz/detail/pronajem/byt/3+kk/praha-stare-mesto-kozna/298086236,1270270
6785,3141402460,"Melantrichova, Praha 1 - Staré Město",50.086388811899994,14.420759393800001,18950,Pronájem bytu 3+1 77 m²,rent,https://www.sreality.cz/detail/pronajem/byt/3+1/praha-stare-mesto-melantrichova/3141402460,1270270
6786,3150331484,"Štupartská, Praha 1 - Staré Město",50.087718963623,14.424579620361301,47000,Pronájem bytu 4+1 122 m²,rent,https://www.sreality.cz/detail/pronajem/byt/4+1/praha-stare-mesto-stupartska/3150331484,1270270
6787,3188547164,"Dlouhá, Praha 1 - Staré Město",50.0901001272248,14.4243459151219,40000,Pronájem bytu 2+kk 75 m²,rent,https://www.sreality.cz/detail/pronajem/byt/2+kk/praha-stare-mesto-dlouha/3188547164,1270270
6788,3202325596,"Týn, Praha 1 - Staré Město",50.0880515,14.4241723,18500,Pronájem bytu 2+1 110 m²,rent,https://www.sreality.cz/detail/pronajem/byt/2+1/praha-stare-mesto-tyn/3202325596,1270270
6789,3210174300,"Revoluční, Praha 1 - Staré Město",50.0904258542404,14.4276602749648,15000,Pronájem bytu 1+1 37 m²,rent,https://www.sreality.cz/detail/pronajem/byt/1+1/praha-stare-mesto-revolucni/3210174300,1270270
6790,3210329180,"Rybná, Praha 1 - Staré Město",50.089622184380296,14.426012017200401,150000,Pronájem bytu 5+kk 387 m²,rent,https://www.sreality.cz/detail/pronajem/byt/5+kk/praha-stare-mesto-rybna/3210329180,1270270
6791,3360227164,"Melantrichova, Praha 1 - Staré Město",50.086388811899994,14.420759393800001,15700,Pronájem bytu 2+1 55 m²,rent,https://www.sreality.cz/detail/pronajem/byt/2+1/praha-stare-mesto-melantrichova/3360227164,1270270
6793,3468980060,"Kožná, Praha 1 - Staré Město",50.0862032772398,14.421294307743,25000,Pronájem bytu 4+kk 100 m² (Mezonet),rent,https://www.sreality.cz/detail/pronajem/byt/4+kk/praha-stare-mesto-kozna/3468980060,1270270
6794,3495140444,"Dlouhá, Praha 1 - Staré Město",50.0901001272248,14.4243459151219,11000,Pronájem bytu 1+kk 32 m²,rent,https://www.sreality.cz/detail/pronajem/byt/1+kk/praha-stare-mesto-dlouha/3495140444,1270270
6795,3544014684,"Dlouhá, Praha 1 - Staré Město",50.0901001272248,14.4243459151219,27000,Pronájem bytu 4+kk 110 m²,rent,https://www.sreality.cz/detail/pronajem/byt/4+kk/praha-stare-mesto-dlouha/3544014684,1270270
6797,3688971868,Praha 1,50.0878367931772,14.424132200124099,30000,Pronájem bytu 2+kk 47 m²,rent,https://www.sreality.cz/detail/pronajem/byt/2+kk/praha-praha-1-/3688971868,1270270
6800,368889436,"Dlouhá, Praha 1 - Staré Město",50.090539315338404,14.426104431533801,22900,Pronájem bytu 2+1 69 m²,rent,https://www.sreality.cz/detail/pronajem/byt/2+1/praha-stare-mesto-dlouha/368889436,1270270
6801,3802546012,"Dlouhá, Praha 1 - Staré Město",50.0901001272248,14.4243459151219,25000,Pronájem bytu 3+1 88 m²,rent,https://www.sreality.cz/detail/pronajem/byt/3+1/praha-stare-mesto-dlouha/3802546012,1270270
6804,3852450908,"Dlouhá, Praha 1 - Staré Město",50.0901001272248,14.4243459151219,9000,Pronájem  pokoje 20 m²,rent,https://www.sreality.cz/detail/pronajem/byt/pokoj/praha-stare-mesto-dlouha/3852450908,1270270
6806,4072615516,"Rybná, Praha - Staré Město",50.089622184380296,14.426012017200401,34000,Pronájem bytu 3+kk 112 m²,rent,https://www.sreality.cz/detail/pronajem/byt/3+kk/praha-stare-mesto-rybna/4072615516,1270270
6807,4090215516,"Staroměstské náměstí, Praha 1 - Staré Město",50.0863838,14.4206228,24000,Pronájem bytu 5+1 90 m²,rent,https://www.sreality.cz/detail/pronajem/byt/5+1/praha-stare-mesto-staromestske-namesti/4090215516,1270270
6808,4098158428,"Dlouhá, Praha 1 - Staré Město",50.08925412774801,14.4224686888887,13000,Pronájem bytu 1+1 29 m²,rent,https://www.sreality.cz/detail/pronajem/byt/1+1/praha-stare-mesto-dlouha/4098158428,1270270
6812,4266695772,"Rybná, Praha 1 - Staré Město",50.0880339992975,14.426162523181901,12000,Pronájem bytu 1+kk 30 m²,rent,https://www.sreality.cz/detail/pronajem/byt/1+kk/praha-stare-mesto-rybna/4266695772,1270270
6814,439065692,"Rybná, Praha 1 - Staré Město",50.0900217863519,14.4257872141249,28000,Pronájem bytu 3+kk 92 m²,rent,https://www.sreality.cz/detail/pronajem/byt/3+kk/praha-stare-mesto-rybna/439065692,1270270
6815,44211804,"Štupartská, Praha 1 - Staré Město",50.087677,14.423442000000001,65000,Pronájem bytu 4+1 145 m²,rent,https://www.sreality.cz/detail/pronajem/byt/4+1/praha-stare-mesto-stupartska/44211804,1270270
6817,486259804,"Havelská, Praha 1 - Staré Město",50.0856384907322,14.4218403461413,17000,Pronájem bytu 2+kk 75 m²,rent,https://www.sreality.cz/detail/pronajem/byt/2+kk/praha-stare-mesto-havelska/486259804,1270270
6819,510537308,"Celetná, Praha 1 - Staré Město",50.087163126726104,14.424731802961599,23000,Pronájem bytu 3+1 90 m²,rent,https://www.sreality.cz/detail/pronajem/byt/3+1/praha-stare-mesto-celetna/510537308,1270270
6820,520797276,"Dlouhá, Praha 1 - Staré Město",50.0901001272248,14.4243459151219,12000,Pronájem bytu 1+kk 45 m²,rent,https://www.sreality.cz/detail/pronajem/byt/1+kk/praha-stare-mesto-dlouha/520797276,1270270
6821,534933340,"Dlouhá, Praha 1 - Staré Město",50.0901001272248,14.4243459151219,8500,Pronájem bytu 1+kk 18 m²,rent,https://www.sreality.cz/detail/pronajem/byt/1+kk/praha-stare-mesto-dlouha/534933340,1270270
6822,580403548,"Masná, Praha 1 - Staré Město",50.089375,14.423373999999999,100000,Pronájem bytu 3+1 214 m²,rent,https://www.sreality.cz/detail/pronajem/byt/3+1/praha-stare-mesto-masna/580403548,1270270
6826,621735772,"Rybná, Praha 1 - Staré Město",50.089622184380296,14.426012017200401,25500,Pronájem bytu 2+kk 48 m²,rent,https://www.sreality.cz/detail/pronajem/byt/2+kk/praha-stare-mesto-rybna/621735772,1270270
6827,676052572,Praha 1,50.0878367931772,14.424132200124099,60000,Pronájem bytu 3+kk 71 m²,rent,https://www.sreality.cz/detail/pronajem/byt/3+kk/praha-praha-1-/676052572,1270270
6830,755224156,"Dlouhá, Praha 1 - Staré Město",50.0901001272248,14.4243459151219,44000,Pronájem bytu 3+kk 101 m²,rent,https://www.sreality.cz/detail/pronajem/byt/3+kk/praha-stare-mesto-dlouha/755224156,1270270
6836,813625180,"Rybná, Praha 1 - Staré Město",50.089622184380296,14.426012017200401,49000,Pronájem bytu 2+kk 58 m²,rent,https://www.sreality.cz/detail/pronajem/byt/2+kk/praha-stare-mesto-rybna/813625180,1270270
6838,816983644,"Benediktská, Praha 1 - Staré Město",50.089923999999996,14.427017000000001,19900,Pronájem bytu 3+kk 58 m²,rent,https://www.sreality.cz/detail/pronajem/byt/3+kk/praha-stare-mesto-benediktska/816983644,1270270
6842,854309980,"Havelská, Praha 1 - Staré Město",50.0856384907322,14.4218403461413,20000,Pronájem bytu 3+kk 89 m²,rent,https://www.sreality.cz/detail/pronajem/byt/3+kk/praha-stare-mesto-havelska/854309980,1270270
6895,1239891548,"Benediktská, Praha 1 - Staré Město",50.090019946800005,14.4271369852,28000,Pronájem bytu 3+kk 103 m²,rent,https://www.sreality.cz/detail/pronajem/byt/3+kk/praha-stare-mesto-benediktska/1239891548,1270270
6896,1287433308,"Dlouhá, Praha 1 - Staré Město",50.0904884,14.4260902,27500,Pronájem bytu 3+kk 88 m²,rent,https://www.sreality.cz/detail/pronajem/byt/3+kk/praha-stare-mesto-dlouha/1287433308,1270270
6897,118566748,"Dlouhá, Praha - Staré Město",50.0901001272248,14.4243459151219,20000,Pronájem bytu 2+kk 55 m²,rent,https://www.sreality.cz/detail/pronajem/byt/2+kk/praha-stare-mesto-dlouha/118566748,1270270
6898,1295686748,"Melantrichova, Praha 1 - Staré Město",50.08550943439429,14.421132056665304,16000,Pronájem bytu 2+1 82 m²,rent,https://www.sreality.cz/detail/pronajem/byt/2+1/praha-stare-mesto-melantrichova/1295686748,1270270
6899,1303354460,"Rybná, Praha - Staré Město",50.089622184380296,14.426012017200401,12000,Pronájem bytu 1+kk 31 m²,rent,https://www.sreality.cz/detail/pronajem/byt/1+kk/praha-stare-mesto-rybna/1303354460,1270270
6901,1383497564,"Dlouhá, Praha 1 - Staré Město",50.0901001272248,14.4243459151219,15500,Pronájem bytu 1+1 28 m²,rent,https://www.sreality.cz/detail/pronajem/byt/1+1/praha-stare-mesto-dlouha/1383497564,1270270
6902,130792540,"Staroměstské náměstí, Praha 1 - Staré Město",50.0863838,14.4206228,22000,Pronájem bytu 3+1 80 m²,rent,https://www.sreality.cz/detail/pronajem/byt/3+1/praha-stare-mesto-staromestske-namesti/130792540,1270270
6903,1473539932,"Kožná, Praha 1 - Staré Město",50.0862032772398,14.421294307743,25000,Pronájem bytu 4+kk 105 m² (Mezonet),rent,https://www.sreality.cz/detail/pronajem/byt/4+kk/praha-stare-mesto-kozna/1473539932,1270270
6906,1527295068,"Anglická, Praha 2 - Vinohrady",50.0760737133835,14.434207324404,9950,Pronájem bytu 1+kk 25 m²,rent,https://www.sreality.cz/detail/pronajem/byt/1+kk/praha-vinohrady-anglicka/1527295068,1272050
6907,1559256924,"Balbínova, Praha 2 - Vinohrady",50.07819724294001,14.4347761526068,15000,Pronájem bytu 2+kk 71 m²,rent,https://www.sreality.cz/detail/pronajem/byt/2+kk/praha-vinohrady-balbinova/1559256924,1272050
6909,1686151004,"Římská, Praha 2 - Vinohrady",50.07719052236,14.435292763206695,55000,Pronájem bytu 4+kk 168 m² (Mezonet),rent,https://www.sreality.cz/detail/pronajem/byt/4+kk/praha-vinohrady-rimska/1686151004,1272050
6911,1695001692,"Londýnská, Praha 2 - Vinohrady",50.07633972167971,14.432620048522901,35000,Pronájem bytu 4+1 125 m²,rent,https://www.sreality.cz/detail/pronajem/byt/4+1/praha-vinohrady-londynska/1695001692,1272050
6912,1711521628,"Londýnská, Praha 2 - Vinohrady",50.076073742731,14.433179526227,16900,Pronájem bytu 2+kk 51 m²,rent,https://www.sreality.cz/detail/pronajem/byt/2+kk/praha-vinohrady-londynska/1711521628,1272050
6913,1718435420,"Balbínova, Praha 2 - Vinohrady",50.07819724294001,14.4347761526068,44000,Pronájem bytu 2+kk 94 m²,rent,https://www.sreality.cz/detail/pronajem/byt/2+kk/praha-vinohrady-balbinova/1718435420,1272050
6914,1733824092,"Mikovcova, Praha 2 - Vinohrady",50.07664108546,14.4315156559413,18000,Pronájem bytu 2+1 65 m²,rent,https://www.sreality.cz/detail/pronajem/byt/2+1/praha-vinohrady-mikovcova/1733824092,1272050
6917,171794012,"Italská, Praha 2 - Vinohrady",50.076652984858896,14.4351131110235,45000,Pronájem bytu 3+kk 98 m²,rent,https://www.sreality.cz/detail/pronajem/byt/3+kk/praha-vinohrady-italska/171794012,1272050
6919,1900044124,"Rubešova, Praha 2 - Vinohrady",50.0775467380136,14.4325445112794,26900,Pronájem bytu 2+kk 67 m²,rent,https://www.sreality.cz/detail/pronajem/byt/2+kk/praha-vinohrady-rubesova/1900044124,1272050
6921,1979407964,"Balbínova, Praha 2 - Vinohrady",50.07819724294001,14.4347761526068,32000,Pronájem bytu 3+kk 81 m²,rent,https://www.sreality.cz/detail/pronajem/byt/3+kk/praha-vinohrady-balbinova/1979407964,1272050
6922,2010398300,"Balbínova, Praha 2 - Vinohrady",50.07819724294001,14.4347761526068,47900,Pronájem bytu 4+kk 129 m²,rent,https://www.sreality.cz/detail/pronajem/byt/4+kk/praha-vinohrady-balbinova/2010398300,1272050
6923,2238332508,"Italská, Praha 2",50.076588,14.434834,48000,Pronájem bytu 3+kk 94 m²,rent,https://www.sreality.cz/detail/pronajem/byt/3+kk/praha--italska/2238332508,1272050
6924,2240647004,"Mikovcova, Praha 2 - Vinohrady",50.07664000000001,14.431525,24500,Pronájem bytu 3+kk 73 m²,rent,https://www.sreality.cz/detail/pronajem/byt/3+kk/praha-vinohrady-mikovcova/2240647004,1272050
6925,2297114204,"Balbínova, Praha 2 - Vinohrady",50.07819724294001,14.4347761526068,52000,Pronájem bytu 3+kk 112 m²,rent,https://www.sreality.cz/detail/pronajem/byt/3+kk/praha-vinohrady-balbinova/2297114204,1272050
6928,250535516,"Balbínova, Praha 2 - Vinohrady",50.07819724294001,14.4347761526068,34000,Pronájem bytu 3+kk 81 m²,rent,https://www.sreality.cz/detail/pronajem/byt/3+kk/praha-vinohrady-balbinova/250535516,1272050
6930,2680250204,"Anglická, Praha 2 - Vinohrady",50.076434519799996,14.4341383729,15000,Pronájem bytu 2+kk 70 m²,rent,https://www.sreality.cz/detail/pronajem/byt/2+kk/praha-vinohrady-anglicka/2680250204,1272050
6932,2802954076,"Bělehradská, Praha 2 - Vinohrady",50.07629013061521,14.432270050048801,21900,Pronájem bytu 2+1 81 m²,rent,https://www.sreality.cz/detail/pronajem/byt/2+1/praha-vinohrady-belehradska/2802954076,1272050
6936,3034037852,"Rubešova, Praha 2 - Vinohrady",50.0783500671387,14.432359695434599,39000,Pronájem bytu 2+kk 65 m²,rent,https://www.sreality.cz/detail/pronajem/byt/2+kk/praha-vinohrady-rubesova/3034037852,1272050
6937,3055210332,"Rubešova, Praha 2 - Vinohrady",50.077464299999995,14.432546100000001,29000,Pronájem bytu 2+kk 73 m²,rent,https://www.sreality.cz/detail/pronajem/byt/2+kk/praha-vinohrady-rubesova/3055210332,1272050
6939,3274026076,"Balbínova, Praha 2 - Vinohrady",50.07819724294001,14.4347761526068,27000,Pronájem bytu 3+kk 67 m²,rent,https://www.sreality.cz/detail/pronajem/byt/3+kk/praha-vinohrady-balbinova/3274026076,1272050
6940,3299802972,"Anglická, Praha 2 - Vinohrady",50.0765609741211,14.4339599609375,17900,Pronájem bytu 2+1 75 m²,rent,https://www.sreality.cz/detail/pronajem/byt/2+1/praha-vinohrady-anglicka/3299802972,1272050
6942,3375217756,"Rubešova, Praha 2 - Vinohrady",50.0775467380136,14.4325445112794,28000,Pronájem bytu 3+1 115 m²,rent,https://www.sreality.cz/detail/pronajem/byt/3+1/praha-vinohrady-rubesova/3375217756,1272050
6944,3448774492,"Římská, Praha 2 - Vinohrady",50.078069758133296,14.432342239028001,16000,Pronájem bytu 1+kk 25 m²,rent,https://www.sreality.cz/detail/pronajem/byt/1+kk/praha-vinohrady-rimska/3448774492,1272050
6945,3462119260,"Londýnská, Praha 2 - Vinohrady",50.07674304202301,14.432594314974198,32000,Pronájem bytu 3+1 101 m²,rent,https://www.sreality.cz/detail/pronajem/byt/3+1/praha-vinohrady-londynska/3462119260,1272050
6946,3476848476,"Italská, Praha 2 - Vinohrady",50.076652984858896,14.4351131110235,55000,Pronájem bytu 3+kk 106 m²,rent,https://www.sreality.cz/detail/pronajem/byt/3+kk/praha-vinohrady-italska/3476848476,1272050
6947,3543972956,"Rubešova, Praha 2 - Vinohrady",50.0783642474343,14.432522615208399,30000,Pronájem bytu 2+kk 77 m²,rent,https://www.sreality.cz/detail/pronajem/byt/2+kk/praha-vinohrady-rubesova/3543972956,1272050
6948,3733856092,"Londýnská, Praha 2 - Vinohrady",50.0764547098421,14.432998594864099,23000,Pronájem bytu 3+1 95 m²,rent,https://www.sreality.cz/detail/pronajem/byt/3+1/praha-vinohrady-londynska/3733856092,1272050
6949,369807196,"Rubešova, Praha 2 - Vinohrady",50.078077665444795,14.432548284530599,26000,Pronájem bytu 2+kk 57 m²,rent,https://www.sreality.cz/detail/pronajem/byt/2+kk/praha-vinohrady-rubesova/369807196,1272050
6950,372854364,"Římská, Praha 2 - Vinohrady",50.0774612,14.4339294,16000,Pronájem bytu 2+1 56 m²,rent,https://www.sreality.cz/detail/pronajem/byt/2+1/praha-vinohrady-rimska/372854364,1272050
6951,3841216348,"Rubešova, Praha 2 - Vinohrady",50.077493,14.432337400000002,30900,Pronájem bytu 5+1 218 m² (Mezonet),rent,https://www.sreality.cz/detail/pronajem/byt/5+1/praha-vinohrady-rubesova/3841216348,1272050
6954,3938729564,"Balbínova, Praha 2 - Vinohrady",50.07819724294001,14.4347761526068,40000,Pronájem bytu 2+kk 95 m² (Mezonet),rent,https://www.sreality.cz/detail/pronajem/byt/2+kk/praha-vinohrady-balbinova/3938729564,1272050
6955,4027010908,"Londýnská, Praha 2 - Vinohrady",50.076000213623,14.4328699111938,15000,Pronájem bytu 2+1 75 m²,rent,https://www.sreality.cz/detail/pronajem/byt/2+1/praha-vinohrady-londynska/4027010908,1272050
6956,4045786972,"Londýnská, Praha 2 - Vinohrady",50.0764547098421,14.432998594864099,21000,Pronájem bytu 2+1 95 m²,rent,https://www.sreality.cz/detail/pronajem/byt/2+1/praha-vinohrady-londynska/4045786972,1272050
6957,4122848860,"Rubešova, Praha 2 - Vinohrady",50.0782318115234,14.4324598312378,45000,Pronájem bytu 3+kk 87 m²,rent,https://www.sreality.cz/detail/pronajem/byt/3+kk/praha-vinohrady-rubesova/4122848860,1272050
6958,4151734108,"Římská, Praha 2 - Vinohrady",50.07719052236,14.435292763206695,55000,Pronájem bytu 4+kk 167 m²,rent,https://www.sreality.cz/detail/pronajem/byt/4+kk/praha-vinohrady-rimska/4151734108,1272050
6959,4176301916,"Rubešova, Praha - Vinohrady",50.0775467380136,14.4325445112794,30000,Pronájem bytu 2+kk 73 m²,rent,https://www.sreality.cz/detail/pronajem/byt/2+kk/praha-vinohrady-rubesova/4176301916,1272050
6962,4280573788,"Balbínova, Praha 2 - Vinohrady",50.07819724294001,14.4347761526068,18000,Pronájem bytu 2+kk 68 m²,rent,https://www.sreality.cz/detail/pronajem/byt/2+kk/praha-vinohrady-balbinova/4280573788,1272050
6963,4607580,"Italská, Praha 2 - Vinohrady",50.0766540712,14.435113365,18000,Pronájem bytu 1+kk 44 m²,rent,https://www.sreality.cz/detail/pronajem/byt/1+kk/praha-vinohrady-italska/4607580,1272050
6964,565063260,"Italská, Praha 2 - Vinohrady",50.0767288115,14.4350546365,55000,Pronájem bytu 3+kk 107 m²,rent,https://www.sreality.cz/detail/pronajem/byt/3+kk/praha-vinohrady-italska/565063260,1272050
6965,589467484,"Škrétova, Praha 2 - Vinohrady",50.07820569822821,14.431562266469,17000,Pronájem bytu 2+kk 67 m²,rent,https://www.sreality.cz/detail/pronajem/byt/2+kk/praha-vinohrady-skretova/589467484,1272050
6966,613101404,"Mikovcova, Praha 2 - Vinohrady",50.0765075610382,14.431111790648599,24500,Pronájem bytu 3+kk 70 m²,rent,https://www.sreality.cz/detail/pronajem/byt/3+kk/praha-vinohrady-mikovcova/613101404,1272050
6967,649014876,"Londýnská, Praha 2 - Vinohrady",50.0761184692383,14.432720184326199,22000,Pronájem bytu 3+1 132 m² (Mezonet),rent,https://www.sreality.cz/detail/pronajem/byt/3+1/praha-vinohrady-londynska/649014876,1272050
6969,760225628,"Londýnská, Praha 2 - Vinohrady",50.076000213623,14.4328699111938,14000,Pronájem bytu 1+1 57 m²,rent,https://www.sreality.cz/detail/pronajem/byt/1+1/praha-vinohrady-londynska/760225628,1272050
6972,890949468,"Rubešova, Praha 2 - Vinohrady",50.0784534,14.432513199999999,35000,Pronájem bytu 3+kk 90 m²,rent,https://www.sreality.cz/detail/pronajem/byt/3+kk/praha-vinohrady-rubesova/890949468,1272050
6977,1033608284,"Balbínova, Praha 2 - Vinohrady",50.076821770962,14.4338065541508,35000,Pronájem bytu 4+kk 126 m²,rent,https://www.sreality.cz/detail/pronajem/byt/4+kk/praha-vinohrady-balbinova/1033608284,1272050
6982,97644380,"Balbínova, Praha 2 - Vinohrady",50.07819724294001,14.4347761526068,32000,Pronájem bytu 3+kk 94 m² (Mezonet),rent,https://www.sreality.cz/detail/pronajem/byt/3+kk/praha-vinohrady-balbinova/97644380,1272050
6984,1145577308,"Londýnská, Praha 2 - Vinohrady",50.0764547098421,14.432998594864099,25000,Pronájem bytu 3+kk 129 m²,rent,https://www.sreality.cz/detail/pronajem/byt/3+kk/praha-vinohrady-londynska/1145577308,1272050
6985,112143964,"Londýnská, Praha 2 - Vinohrady",50.0761184692383,14.432720184326199,26000,Pronájem bytu 3+1 170 m² (Mezonet),rent,https://www.sreality.cz/detail/pronajem/byt/3+1/praha-vinohrady-londynska/112143964,1272050
6988,1357418332,"Anglická, Praha - Vinohrady",50.076839438687294,14.4328983415669,15000,Pronájem bytu 2+kk 50 m²,rent,https://www.sreality.cz/detail/pronajem/byt/2+kk/praha-vinohrady-anglicka/1357418332,1272050
6992,1504685916,"Londýnská, Praha 2 - Vinohrady",50.073612946482704,14.4342233716992,20000,Pronájem bytu 3+1 110 m²,rent,https://www.sreality.cz/detail/pronajem/byt/3+1/praha-vinohrady-londynska/1504685916,1271750
6993,1507790428,"Uruguayská, Praha 2 - Vinohrady",50.0735664870996,14.4374058558532,35000,Pronájem bytu 4+kk 115 m²,rent,https://www.sreality.cz/detail/pronajem/byt/4+kk/praha-vinohrady-uruguayska/1507790428,1271750
6994,142818908,"Koubkova, Praha 2 - Vinohrady",50.07196810000001,14.4329348,45000,Pronájem bytu 5+1 107 m²,rent,https://www.sreality.cz/detail/pronajem/byt/5+1/praha-vinohrady-koubkova/142818908,1271750
6995,1531895388,"Lublaňská, Praha 2 - Vinohrady",50.071549932062105,14.4323103458583,21500,Pronájem bytu 3+kk 64 m²,rent,https://www.sreality.cz/detail/pronajem/byt/3+kk/praha-vinohrady-lublanska/1531895388,1271750
6996,1552661596,"Londýnská, Praha 2 - Vinohrady",50.073612946482704,14.4342233716992,39000,Pronájem bytu 4+1 120 m²,rent,https://www.sreality.cz/detail/pronajem/byt/4+1/praha-vinohrady-londynska/1552661596,1271750
6997,1613741148,"Lublaňská, Praha 2 - Nové Město",50.0727023217303,14.432052463322899,7000,Pronájem  pokoje 25 m²,rent,https://www.sreality.cz/detail/pronajem/byt/pokoj/praha-nove-mesto-lublanska/1613741148,1271750
