,local_unique_id,address,Country,lat,lng,coordinate_type,living_area,price,currency,title,type,offer_type,url
1765,245775964,"Hostěradice, okres Znojmo",CZ,48.9461784362793,16.2605304718018,point,83.0,2850760.0,CZK,Prodej bytu 3+kk 83 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/3+kk/hosteradice-hosteradice-/245775964
1766,245489244,"Stojanova, Znojmo",CZ,48.8561592102051,16.061029434204098,point,149.0,3390000.0,CZK,Prodej bytu 3+1 149 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/3+1/znojmo-znojmo-stojanova/245489244
1769,245383004,"Vašátkova, Praha 9 - Černý Most",CZ,50.1027319245,14.5694473879,point,87.0,2890000.0,CZK,Prodej bytu 3+1 87 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/3+1/praha-cerny-most-vasatkova/245383004
1780,248045404,"Unčínská, Teplice - Trnovany",CZ,50.6609542308179,13.8441999881426,point,80.0,1405000.0,CZK,Prodej bytu 4+1 80 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/4+1/teplice-trnovany-uncinska/248045404
1782,248500060,"28. října, Znojmo",CZ,48.855273704100895,16.0613129847486,line,43.0,1770000.0,CZK,Prodej bytu 1+1 43 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/1+1/znojmo-znojmo-28--rijna/248500060
1784,248794972,"Zrzavého, Praha 6 - Řepy",CZ,50.066473281099995,14.310456325,point,73.0,7400000.0,CZK,Prodej bytu 3+kk 73 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-repy-zrzaveho/248794972
1785,248790620,"Střední Novosadská, Olomouc - Nové Sady",CZ,49.5743256545713,17.2584516421452,line,66.0,3390000.0,CZK,Prodej bytu 2+kk 66 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/2+kk/olomouc-nove-sady-stredni-novosadska/248790620
1789,249670748,"Švábenicova, Trutnov - Horní Předměstí",CZ,50.5587229150208,15.904167405126,point,45.0,1750000.0,CZK,Prodej bytu 1+1 45 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/1+1/trutnov-horni-predmesti-svabenicova/249670748
1792,250109788,"Jungmannova, Olomouc - Hodolany",CZ,49.5904148490141,17.2731732792872,line,50.0,2590000.0,CZK,Prodej bytu 2+1 50 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/2+1/olomouc-hodolany-jungmannova/250109788
1796,250555996,"Benediktínská, Kladno",CZ,50.1460626589339,14.069155070704902,point,27.0,1971000.0,CZK,Prodej bytu 1+kk 27 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/1+kk/kladno-kladno-benediktinska/250555996
1803,247877468,"Slepá, Milovice - Mladá",CZ,50.227513,14.857389000000001,point,42.0,2472000.0,CZK,Prodej bytu 3+kk 42 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/3+kk/milovice-mlada-slepa/247877468
1806,252096348,"Mazancova, Praha 4 - Modřany",CZ,50.01249230325229,14.4202583303394,line,45.0,3888188.0,CZK,Prodej bytu 2+kk 45 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-modrany-mazancova/252096348
1808,252644956,"Jeremenkova, Praha 4 - Podolí",CZ,50.046089,14.416294,point,68.0,6490000.0,CZK,Prodej bytu 3+kk 68 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-podoli-jeremenkova/252644956
1811,252718940,"Jičínská, Praha 3 - Vinohrady",CZ,50.0774031464,14.4608979926,point,29.0,3400000.0,CZK,Prodej bytu 1+kk 29 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/1+kk/praha-vinohrady-jicinska/252718940
1812,251563868,"Kolín, okres Kolín",CZ,50.02813618267,15.200567805826001,polygon,45.0,2250000.0,CZK,Prodej bytu 1+1 45 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/1+1/kolin--/251563868
1814,250317916,"kpt. Bartoše, Pardubice",CZ,50.0431422779237,15.753655113645198,line,91.0,3300000.0,CZK,Prodej bytu 3+1 91 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/3+1/pardubice--kpt--bartose/250317916
1817,252673884,"Sologubova, Ostrava - Zábřeh",CZ,49.79420302531801,18.240070535933,line,50.0,1456000.0,CZK,Prodej bytu 2+1 50 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/2+1/ostrava-zabreh-sologubova/252673884
1818,253648732,"Jakoubka ze Stříbra, Olomouc - Nové Sady",CZ,49.581586692799995,17.2583507956,point,66.0,2990000.0,CZK,Prodej bytu 3+1 66 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/3+1/olomouc-nove-sady-jakoubka-ze-stribra/253648732
1820,253271644,"Sportovní, Praha - Vršovice",CZ,50.0671249093955,14.4548907525951,line,100.0,7700000.0,CZK,Prodej bytu 3+1 100 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/3+1/praha-vrsovice-sportovni/253271644
1822,253763420,"Pavla Hanuše, Hradec Králové - Pražské Předměstí",CZ,50.208383048531104,15.8129165895926,line,75.0,4299000.0,CZK,Prodej bytu 3+kk 75 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/3+kk/hradec-kralove-prazske-predmesti-pavla-hanuse/253763420
1823,253873756,"Chebská, Karlovy Vary - Dvory",CZ,50.22612771830861,12.819788241966698,line,72.0,3208100.0,CZK,Prodej bytu 3+kk 72 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/3+kk/karlovy-vary-dvory-chebska/253873756
1825,252084060,"Na Prádle, Ostrava - Moravská Ostrava",CZ,49.8311902402345,18.287989468436802,line,60.0,3750000.0,CZK,Prodej bytu 2+kk 60 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/2+kk/ostrava-moravska-ostrava-na-pradle/252084060
1828,251436124,"Masarykova třída, Olomouc",CZ,49.5940995204469,17.2723141083751,line,30.0,1450000.0,CZK,Prodej bytu 1+kk 30 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/1+kk/olomouc--masarykova-trida/251436124
1829,254218076,"Duchcovská, Teplice",CZ,50.6374361496634,13.799202444502402,line,108.0,3000000.0,CZK,Prodej bytu 3+1 108 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/3+1/teplice-teplice-duchcovska/254218076
1831,254664540,"Za Prachárnou, Jihlava",CZ,49.398329955716,15.565300807332498,line,52.0,2395000.0,CZK,Prodej bytu 2+1 52 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/2+1/jihlava--za-pracharnou/254664540
1837,252919388,"Opočno, okres Rychnov nad Kněžnou",CZ,50.2674169270557,16.1147971380529,polygon,75.0,1190000.0,CZK,Prodej bytu 2+kk 75 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/2+kk/opocno--/252919388
1839,255405660,"Opava, okres Opava",CZ,49.930616799999996,17.8773673,point,71.0,3090000.0,CZK,Prodej bytu 2+kk 71 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/2+kk/opava--/255405660
1845,256409436,"Hlavní třída, Mariánské Lázně",CZ,49.962927228341705,12.7013113119724,point,75.0,1710000.0,CZK,Prodej bytu 2+1 75 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/2+1/marianske-lazne-marianske-lazne-hlavni-trida/256409436
1846,255684444,"Blahoslavova, Přerov - Přerov I-Město",CZ,49.454978687198704,17.4477661003013,line,73.0,1940000.0,CZK,Prodej bytu 3+1 73 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/3+1/prerov-prerov-i-mesto-blahoslavova/255684444
1848,256700252,"Dlouhá, Praha 1 - Staré Město",CZ,50.0892422003638,14.422690739482698,point,33.0,6200000.0,CZK,Prodej bytu 1+kk 33 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/1+kk/praha-stare-mesto-dlouha/256700252
1849,256528220,"Hasičská, Ostrava - Hrabůvka",CZ,49.7921672388947,18.2624017842662,line,38.0,1741000.0,CZK,Prodej bytu 1+kk 38 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/1+kk/ostrava-hrabuvka-hasicska/256528220
1850,255655772,"Suchovrbenské nám., České Budějovice - České Budějovice 5",CZ,48.97078427922261,14.503033596166699,line,64.0,3280000.0,CZK,Prodej bytu 3+1 64 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/3+1/ceske-budejovice-ceske-budejovice-5-suchovrbenske-nam-/255655772
1851,257040220,"Přibyslavice, okres Třebíč",CZ,49.26063674267061,15.7783316390623,polygon,31.0,1300000.0,CZK,Prodej bytu 1+1 31 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/1+1/pribyslavice--/257040220
1853,256687196,"Bratislavská, Břeclav",CZ,48.7494852033591,16.9012154122192,line,47.0,2515000.0,CZK,Prodej bytu 2+kk 47 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/2+kk/breclav-breclav-bratislavska/256687196
1854,258047836,"Urxova, Karviná - Nové Město",CZ,49.86339219420171,18.5404733435474,line,71.0,1320000.0,CZK,Prodej bytu 3+1 71 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/3+1/karvina-nove-mesto-urxova/258047836
1860,258621020,"Estepona, Španělsko",CZ,36.421440000000004,-5.14968,point,72.0,14232750.0,CZK,Prodej bytu 2+kk 72 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/2+kk/estepona--/258621020
1861,258268764,"Velké náměstí, Písek - Vnitřní Město",CZ,49.3079400735014,14.147303064811199,line,110.0,5852500.0,CZK,Prodej bytu 2+kk 110 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/2+kk/pisek-vnitrni-mesto-velke-namesti/258268764
1862,258703196,"Buková, Praha 3 - Žižkov",CZ,50.0897019433494,14.494745316916099,point,58.0,4990000.0,CZK,Prodej bytu 2+1 58 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/2+1/praha-zizkov-bukova/258703196
1866,259407452,"Loudova, Olomouc - Povel",CZ,49.5699478068715,17.251505522684802,line,48.0,3330170.0,CZK,Prodej bytu 2+kk 48 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/2+kk/olomouc-povel-loudova/259407452
1867,259890268,"Přívorská, Praha 8 - Čimice",CZ,50.13555347645921,14.4378180479985,line,63.0,5990000.0,CZK,Prodej bytu 2+kk 63 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-cimice-privorska/259890268
1870,259042396,"Vítkovická, Praha 9 - Letňany",CZ,50.13710744080879,14.5082003111534,line,56.0,4600000.0,CZK,Prodej bytu 2+1 56 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/2+1/praha-letnany-vitkovicka/259042396
1871,260394844,"Žitomírská, Praha 10 - Vršovice",CZ,50.0707412238688,14.457777540980599,point,90.0,9999000.0,CZK,Prodej bytu 3+kk 90 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-vrsovice-zitomirska/260394844
1875,261271132,"Na Nivách, Cheb",CZ,50.0721652495688,12.356436898622,line,58.0,2550000.0,CZK,Prodej bytu 2+kk 58 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/2+kk/cheb-cheb-na-nivach/261271132
1877,261472092,"Malešická, Praha 10 - Malešice",CZ,50.0867296167664,14.4960584798276,point,84.0,8991397.0,CZK,Prodej bytu 3+kk 84 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-malesice-malesicka/261472092
1879,261143644,"Mariánské Lázně, okres Cheb",CZ,49.96458666340649,12.701182863569699,polygon,56.0,6400000.0,CZK,Prodej bytu 2+kk 56 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/2+kk/marianske-lazne--/261143644
1881,261701468,"U Koupaliště, Karlovy Vary - Rybáře",CZ,50.2377329324145,12.8509881476896,line,82.0,2246750.0,CZK,Prodej bytu 4+1 82 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/4+1/karlovy-vary-rybare-u-koupaliste/261701468
1883,261959260,"Podbělohorská, Praha 5 - Smíchov",CZ,50.075797177908896,14.368701903426,point,62.0,8599263.0,CZK,Prodej bytu 2+kk 62 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-smichov-podbelohorska/261959260
1884,261594204,"Na Lánech, Litomyšl - Litomyšl-Město",CZ,49.879618176379395,16.299255411563898,line,108.0,3300000.0,CZK,Prodej bytu 2+1 108 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/2+1/litomysl-litomysl-mesto-na-lanech/261594204
1886,261991516,"Italská, Kladno - Kročehlavy",CZ,50.1316309409,14.1163512827,line,90.0,4290000.0,CZK,Prodej bytu 4+1 90 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/4+1/kladno-krocehlavy-italska/261991516
1888,262188124,"Třebíč - Nové Dvory, okres Třebíč",CZ,49.2196145649624,15.8851951215887,polygon,74.0,3200000.0,CZK,Prodej bytu 3+1 74 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/3+1/trebic-nove-dvory-/262188124
1890,262422364,"náměstí Olgy Scheinpflugové, Praha",CZ,50.0298563959045,14.362026595005501,line,47.0,1605453.0,CZK,Prodej bytu 2+kk 47 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/2+kk/praha--namesti-olgy-scheinpflugove/262422364
1891,262065756,"tř. Václava Klementa, Mladá Boleslav - Mladá Boleslav II",CZ,50.4203,14.9145,line,335.0,9900000.0,CZK,Prodej bytu 5+1 335 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/5+1/mlada-boleslav-mlada-boleslav-ii-tr--vaclava-klementa/262065756
1893,262262364,"Lomená, Karlovy Vary - Bohatice",CZ,50.2412177406527,12.8814187498664,line,60.0,1330000.0,CZK,Prodej bytu 2+1 60 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/2+1/karlovy-vary-bohatice-lomena/262262364
1895,262266460,"Černý Důl, okres Trutnov",CZ,50.629299163818395,15.7120304107666,point,62.0,4150000.0,CZK,Prodej bytu 2+kk 62 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/2+kk/cerny-dul-cerny-dul-/262266460
1897,262475612,"U Kopečku, Tuchoměřice",CZ,50.126130213126004,14.269978979262099,line,135.0,11290000.0,CZK,Prodej bytu 4+kk 135 m² (Mezonet),apartment,sale,https://www.sreality.cz/detail/prodej/byt/4+kk/tuchomerice-tuchomerice-u-kopecku/262475612
1900,263376476,"Vorařská, Praha 4 - Modřany",CZ,50.013584187554294,14.3998310031047,line,99.0,10091000.0,CZK,Prodej bytu 3+kk 99 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-modrany-vorarska/263376476
1901,263573340,"Kolmá, Karlovy Vary",CZ,50.22329256272661,12.886811945122002,line,43.0,1250000.0,CZK,Prodej bytu 1+1 43 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/1+1/karlovy-vary-karlovy-vary-kolma/263573340
1904,264392284,"Wassermannova, Praha - Hlubočepy",CZ,50.0285651348619,14.366739281582,line,48.0,5847322.0,CZK,Prodej bytu 2+kk 48 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-hlubocepy-wassermannova/264392284
1905,254848860,"Soukenická, Praha 1 - Nové Město",CZ,50.0912,14.428567000000001,point,124.0,14900000.0,CZK,Prodej bytu 3+kk 124 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-nove-mesto-soukenicka/254848860
1906,265187164,"Seifertova, Praha 3 - Žižkov",CZ,50.0852784002237,14.443695423952699,point,97.0,9500000.0,CZK,Prodej bytu 3+1 97 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/3+1/praha-zizkov-seifertova/265187164
1907,264953436,"Žlutická, Plzeň - Bolevec",CZ,49.777481,13.360604,point,57.0,2827000.0,CZK,Prodej bytu 1+kk 57 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/1+kk/plzen-bolevec-zluticka/264953436
1908,264789596,"Valašské Klobouky, okres Zlín",CZ,49.1406360474537,18.0076000759513,polygon,265.0,3490000.0,CZK,Prodej bytu 3+1 265 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/3+1/valasske-klobouky-valasske-klobouky-/264789596
1912,265591900,"Vltavínová, Plzeň - Černice",CZ,49.69777236406011,13.423755186335,line,92.0,5660000.0,CZK,Prodej bytu 3+kk 92 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/3+kk/plzen-cernice-vltavinova/265591900
1914,265592412,"U Zastávky, Mariánské Lázně - Úšovice",CZ,49.95853805,12.70659065,point,63.0,3500000.0,CZK,Prodej bytu 2+kk 63 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/2+kk/marianske-lazne-usovice-u-zastavky/265592412
1918,266538588,"Eduarda Basse, Most",CZ,50.504960886941994,13.661132137314901,line,83.0,1299000.0,CZK,Prodej bytu 4+1 83 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/4+1/most-most-eduarda-basse/266538588
1919,266751836,"Tomášská, Praha 1 - Malá Strana",CZ,50.089277298950385,14.404894196609002,line,98.0,14490000.0,CZK,Prodej bytu 3+1 98 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/3+1/praha-mala-strana-tomasska/266751836
1921,265781084,"Nová Paka, okres Jičín",CZ,50.494518299999996,15.515855800000002,polygon,70.0,3069400.0,CZK,Prodej bytu 2+1 70 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/2+1/nova-paka--/265781084
1922,267263580,"Komenského, Podbořany",CZ,50.224798985068205,13.4105177153442,point,56.0,1950000.0,CZK,Prodej bytu 2+1 56 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/2+1/podborany-podborany-komenskeho/267263580
1923,267382364,"Vítězná, Karlovy Vary - Drahovice",CZ,50.2354047329873,12.878406013449302,point,78.0,2690000.0,CZK,Prodej bytu 4+kk 78 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/4+kk/karlovy-vary-drahovice-vitezna/267382364
1924,267500636,"Dienzenhoferovy sady, Praha 5 - Smíchov",CZ,50.0755600928265,14.407885867097399,point,115.0,13500000.0,CZK,Prodej bytu 4+kk 115 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/4+kk/praha-smichov-dienzenhoferovy-sady/267500636
1925,267570780,"Ječná, Praha 2 - Nové Město",CZ,50.0757834300194,14.4210849402137,point,158.0,19490000.0,CZK,Prodej bytu 6 pokojů a více 158 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/6-a-vice/praha-nove-mesto-jecna/267570780
1926,267533916,"Na Krupičárně, Praha 5 - Radotín",CZ,49.979431878644895,14.3463936361781,line,125.0,9500000.0,CZK,Prodej bytu 4+kk 125 m² (Mezonet),apartment,sale,https://www.sreality.cz/detail/prodej/byt/4+kk/praha-radotin-na-krupicarne/267533916
1929,268025692,"Prostřední, Praha 4 - Michle",CZ,50.0504450700534,14.4604862800136,line,76.0,6200000.0,CZK,Prodej bytu 3+1 76 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/3+1/praha-michle-prostredni/268025692
1932,268684892,"Anny Čížkové, Praha 9 - Hloubětín",CZ,50.10503555555,14.532922222220002,point,97.0,10587298.0,CZK,Prodej bytu 3+kk 97 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-hloubetin-anny-cizkove/268684892
1935,269500252,"Klausova, Praha 5 - Stodůlky",CZ,50.03709129999999,14.3429815,point,50.0,6190000.0,CZK,Prodej bytu 2+kk 50 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-stodulky-klausova/269500252
1938,268562268,"Bohuslava Martinů, Říčany - Radošovice",CZ,50.0033510335501,14.6643829060097,line,77.0,5200000.0,CZK,Prodej bytu 2+1 77 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/2+1/ricany-radosovice-bohuslava-martinu/268562268
1939,264552284,"Jánské náměstí, Cheb",CZ,50.0810922,12.3677349,point,60.0,2300000.0,CZK,Prodej bytu 2+kk 60 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/2+kk/cheb-cheb-janske-namesti/264552284
1940,269602396,"Rybářská, Plzeň - Jižní Předměstí",CZ,49.7495873240786,13.3658158735533,point,92.0,4810000.0,CZK,Prodej bytu 3+kk 92 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/3+kk/plzen-jizni-predmesti-rybarska/269602396
1941,269917276,"Zborovská, Praha 5 - Smíchov",CZ,50.0764885,14.4071083,point,81.0,9900000.0,CZK,Prodej bytu 2+1 81 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/2+1/praha-smichov-zborovska/269917276
1942,269520732,"Šafaříkova, Praha 2 - Vinohrady",CZ,50.0708495281732,14.434170597791901,line,241.0,32000000.0,CZK,Prodej bytu 5+kk 241 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/5+kk/praha-vinohrady-safarikova/269520732
1949,271789660,"Táborská, Brno - Židenice",CZ,49.1946581039238,16.6426439547909,line,140.0,11237000.0,CZK,Prodej bytu 4+kk 140 m² (Mezonet),apartment,sale,https://www.sreality.cz/detail/prodej/byt/4+kk/brno-zidenice-taborska/271789660
1951,271752284,"1. máje, Valašské Meziříčí",CZ,49.4691135270724,17.9721914836983,line,72.0,2920000.0,CZK,Prodej bytu 3+1 72 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/3+1/valasske-mezirici-valasske-mezirici-1--maje/271752284
1955,272318044,"Torremolinos, Španělsko",CZ,36.643454,-4.479554,point,144.0,20576490.0,CZK,Prodej bytu 5+kk 144 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/5+kk/torremolinos--/272318044
1957,271638364,"Palackého třída, Brno",CZ,49.220565,16.596743,line,98.0,5500000.0,CZK,Prodej bytu 3+1 98 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/3+1/brno--palackeho-trida/271638364
1958,272392028,"Sokolovská, Praha 9 - Vysočany",CZ,50.1098128566,14.4978861533,point,106.0,15950942.0,CZK,Prodej bytu 4+kk 106 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/4+kk/praha-vysocany-sokolovska/272392028
1959,272694876,"U Plynárny, Praha 4 - Michle",CZ,50.0562319813728,14.4648223197386,point,57.0,5443617.0,CZK,Prodej bytu 2+kk 57 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-michle-u-plynarny/272694876
1960,272997468,"Hamplova, Neratovice",CZ,50.261477329032004,14.5165499404954,line,58.0,3840000.0,CZK,Prodej bytu 2+kk 58 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/2+kk/neratovice-neratovice-hamplova/272997468
1961,273428316,"Topolová, Milovice - Mladá",CZ,50.23655548399999,14.860528932200001,point,42.0,2199000.0,CZK,Prodej bytu 1+1 42 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/1+1/milovice-mlada-topolova/273428316
1963,273112924,"Kopřivnice, okres Nový Jičín",CZ,49.599471324458,18.1448005679014,polygon,68.0,2490000.0,CZK,Prodej bytu 3+1 68 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/3+1/koprivnice-koprivnice-/273112924
1967,273731420,"Kovářská, Praha 9 - Libeň",CZ,50.106305057374286,14.491123855555001,line,67.0,5850000.0,CZK,Prodej bytu 2+1 67 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/2+1/praha-liben-kovarska/273731420
1969,265916252,"Mostecká, Kladno - Kročehlavy",CZ,50.136828200299995,14.104673715699999,point,48.0,2599000.0,CZK,Prodej bytu 2+1 48 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/2+1/kladno-krocehlavy-mostecka/265916252
1972,274128732,"Podbělohorská, Praha 5 - Smíchov",CZ,50.075797177908896,14.368701903426,point,62.0,8741090.0,CZK,Prodej bytu 2+kk 62 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-smichov-podbelohorska/274128732
1974,274214492,"Skuherského, České Budějovice - České Budějovice 3",CZ,48.980764072955395,14.4785503919765,line,80.0,4168800.0,CZK,Prodej bytu 3+kk 80 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/3+kk/ceske-budejovice-ceske-budejovice-3-skuherskeho/274214492
1975,274635868,"Mánesova, Hluboká nad Vltavou",CZ,49.0516586303711,14.433230400085401,point,39.0,2100000.0,CZK,Prodej bytu 2+kk 39 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/2+kk/hluboka-nad-vltavou-hluboka-nad-vltavou-manesova/274635868
1979,274947932,"Svahová, Karlovy Vary",CZ,50.2283692644108,12.8700214033692,line,119.0,13500000.0,CZK,Prodej bytu 4+kk 119 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/4+kk/karlovy-vary-karlovy-vary-svahova/274947932
1984,274939484,"Opolany, okres Nymburk",CZ,50.1307131745681,15.216996659505401,polygon,63.0,2080000.0,CZK,Prodej bytu 2+1 63 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/2+1/opolany--/274939484
1987,275836764,"Šífařská, Praha - Hodkovičky",CZ,50.020814466135796,14.403064256898999,line,30.0,3980000.0,CZK,Prodej bytu 1+kk 30 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/1+kk/praha-hodkovicky-sifarska/275836764
1988,276225628,"Nad Okrouhlíkem, Praha 8 - Libeň",CZ,50.1220588684082,14.464969635009801,point,87.0,8950000.0,CZK,Prodej bytu 3+kk 87 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-liben-nad-okrouhlikem/276225628
1989,276418140,"Opava, okres Opava",CZ,49.9301635,17.877958300000003,point,93.0,3890000.0,CZK,Prodej bytu 3+kk 93 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/3+kk/opava--/276418140
1992,271265628,"Českomoravská, Praha 9 - Libeň",CZ,50.1038028,14.4885424,point,30.0,4746149.0,CZK,Prodej bytu 1+kk 30 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/1+kk/praha-liben-ceskomoravska/271265628
1995,275865436,"Háj ve Slezsku, okres Opava",CZ,49.899933198679285,18.09303418219789,polygon,65.0,2940000.0,CZK,Prodej bytu 2+kk 65 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/2+kk/haj-ve-slezsku--/275865436
1998,277385052,"Ječná, Hostivice",CZ,50.060043,14.246414000000001,point,35.0,2990000.0,CZK,Prodej bytu 1+kk 35 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/1+kk/hostivice-hostivice-jecna/277385052
1999,276705116,"Straškov-Vodochody, okres Litoměřice",CZ,50.3640912561391,14.250213989860498,polygon,68.0,3638840.0,CZK,Prodej bytu 2+kk 68 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/2+kk/straskov-vodochody--/276705116
2002,277855324,"Ke Kapslovně, Praha 3 - Žižkov",CZ,50.0855505556,14.469194166700001,point,121.0,17900000.0,CZK,Prodej bytu 4+kk 121 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/4+kk/praha-zizkov-ke-kapslovne/277855324
2004,277868380,"Unhošť, okres Kladno",CZ,50.086999999999996,14.135717000000001,point,63.0,4010000.0,CZK,Prodej bytu 2+kk 63 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/2+kk/unhost-unhost-/277868380
2007,278281820,"Křižíkova, Praha 8 - Karlín",CZ,50.092059988100004,14.4496298273,point,106.0,13800000.0,CZK,Prodej bytu 3+kk 106 m² (Mezonet),apartment,sale,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-karlin-krizikova/278281820
