id,local_unique_id,price,living_area,kod_zsj_d,lat,lng,prumer
174,1162755676,24000,66.0,1287910,50.074135125689295,14.3967721882551,363.6363636363636
176,1195953756,20000,56.0,1287910,50.0721604077538,14.3906244460408,357.14285714285717
180,1429761628,19900,60.0,1287910,50.0737994196445,14.3941386045369,331.6666666666667
181,132767580,32000,50.0,1287910,50.0737994196445,14.3941386045369,640.0
182,1434570588,23000,70.0,1287910,50.0737994196445,14.3941386045369,328.57142857142856
184,1478307420,15000,64.0,1288130,50.066256162053,14.3968373143477,234.375
186,1491119196,16000,66.0,1288130,50.06824299799911,14.397309899964599,242.42424242424244
187,1558297692,28000,105.0,1288130,50.067815024885995,14.3970325895982,266.6666666666667
189,1704816476,21900,64.0,1288130,50.06681574102939,14.3965669418819,342.1875
191,172272732,21000,75.0,1288130,50.0656700216146,14.395951216712898,280.0
192,2015603804,18000,78.0,1288130,50.0687104261883,14.401033340896099,230.76923076923077
193,2032926556,18000,72.0,1288130,50.06681574102939,14.3965669418819,250.0
194,2042031964,14800,45.0,1288130,50.07046799447871,14.403036250372901,328.8888888888889
195,2170023516,21000,30.0,1288130,50.068621121151715,14.4010409976025,700.0
197,2194673500,21000,70.0,1288130,50.06812,14.397782999999999,300.0
198,2195172444,11990,37.0,1288130,50.0698318084975,14.403046760905195,324.05405405405406
199,2328211292,16000,62.0,1288130,50.068148370203296,14.3975727692365,258.06451612903226
200,2351595100,16500,62.0,1288130,50.068661408820105,14.401602337497499,266.1290322580645
201,2362068828,16000,64.0,1288130,50.0681946804661,14.397779811317198,250.0
203,2425728092,13000,46.0,1288130,50.0674062,14.396453400000002,282.60869565217394
205,2451652444,18900,51.0,1288130,50.0702927366651,14.404098488505001,370.5882352941176
206,2606013532,16000,65.0,1288130,50.0662058734636,14.397013560859305,246.15384615384616
207,2621783644,12500,30.0,1288130,50.0659493670951,14.4010508950257,416.6666666666667
208,2641473372,27000,99.0,1288130,50.07046799447871,14.403036250372901,272.72727272727275
209,2734215004,19000,96.0,1288130,50.0696678,14.400054,197.91666666666666
210,2868059996,30000,105.0,1288130,50.066141815,14.397353991600001,285.7142857142857
211,26902364,9900,44.0,1288130,50.0659493670951,14.4010508950257,225.0
215,3321577308,16000,65.0,1288130,50.0662058734636,14.397013560859305,246.15384615384616
216,3345317724,15808,62.0,1288130,50.06681574102939,14.3965669418819,254.96774193548387
217,3353189468,12000,45.0,1288130,50.067286642113295,14.4003214036079,266.6666666666667
219,3423841372,16500,71.0,1288130,50.0687104261883,14.401033340896099,232.3943661971831
221,3485863772,11000,37.0,1288130,50.06676416665999,14.399423888879998,297.2972972972973
222,3586530908,32000,114.0,1288130,50.06681574102939,14.3965669418819,280.70175438596493
224,3627535964,32000,100.0,1288130,50.07046799447871,14.403036250372901,320.0
225,3733728860,17500,62.0,1288130,50.0689086914063,14.400110244751,282.258064516129
226,3805159260,25000,160.0,1288130,50.0659493670951,14.4010508950257,156.25
227,384618332,20000,57.0,1288130,50.069363,14.399872,350.87719298245617
230,4113738844,54000,200.0,1288130,50.0652989716,14.4022453557,270.0
231,4162759772,12000,34.0,1288130,50.06614710015321,14.3990461967083,352.94117647058823
235,465567580,22100,110.0,1288130,50.0685271779496,14.3997177025966,200.9090909090909
237,549805916,20000,70.0,1288130,50.069097025076,14.4014146844173,285.7142857142857
238,613109596,19000,75.0,1288130,50.06614710015321,14.3990461967083,253.33333333333334
239,628543324,17200,84.0,1288130,50.0685271779496,14.3997177025966,204.76190476190476
240,657677916,10000,25.0,1288130,50.065351,14.401098000000001,400.0
242,716749916,18000,89.0,1288130,50.0687104261883,14.401033340896099,202.24719101123594
245,826973276,28000,106.0,1288130,50.0685508,14.400239800000001,264.1509433962264
246,835951708,14000,50.0,1288130,50.0687104261883,14.401033340896099,280.0
260,1178169180,19500,54.0,1288130,50.069016,14.399529999999999,361.1111111111111
261,1194568796,19000,78.0,1288130,50.0687104261883,14.401033340896099,243.5897435897436
262,1201388636,12000,30.0,1288130,50.0662058734636,14.397013560859305,400.0
263,1208069212,39000,116.0,1288130,50.06681574102939,14.3965669418819,336.2068965517241
265,1401175644,13000,45.0,1288130,50.0657124941,14.403085149,288.8888888888889
266,1460321372,19800,110.0,1288130,50.0685271779496,14.3997177025966,180.0
269,1489493852,13000,30.0,1290620,50.0715698308776,14.405644502799099,433.3333333333333
271,157985884,10000,25.0,1290620,50.0710759621261,14.408881975179401,400.0
272,1707200348,37000,123.0,1290620,50.071739196777294,14.4103202819824,300.8130081300813
273,1742933852,18000,43.0,1290620,50.071708,14.407231,418.6046511627907
274,1804848988,38000,149.0,1290620,50.071739196777294,14.4103202819824,255.03355704697987
276,1858568028,20000,68.0,1290620,50.071708,14.407231,294.11764705882354
278,2057588572,29000,50.0,1290620,50.07213374649999,14.4054812188,580.0
279,2069446236,23000,90.0,1290620,50.0714529067072,14.408456351693196,255.55555555555554
280,2116591452,39000,133.0,1290620,50.071708,14.407231,293.23308270676694
281,2157850460,12500,34.0,1290620,50.07099914550779,14.404979705810499,367.6470588235294
282,2197757788,18000,47.0,1290620,50.0717526441,14.406006196099998,382.97872340425533
283,1015644,17500,64.0,1290620,50.0705562904,14.409025856800001,273.4375
285,2413379164,24000,72.0,1290620,50.0714529067072,14.408456351693196,333.3333333333333
286,23580508,23000,60.0,1290620,50.0721535832,14.4056772208,383.3333333333333
287,2491464796,18500,80.0,1290620,50.0710652701274,14.4071189602601,231.25
288,238161500,22000,84.0,1290620,50.07157897949221,14.4061498641968,261.9047619047619
289,2538445916,19000,75.0,1290620,50.071364457795895,14.4096298002087,253.33333333333334
291,2593378140,39000,155.0,1290620,50.071739196777294,14.4103202819824,251.61290322580646
292,257335132,24000,73.0,1290620,50.0714529067072,14.408456351693196,328.7671232876712
293,2753437532,19990,84.0,1290620,50.071517,14.409339000000001,237.97619047619048
294,277036636,39000,96.0,1290620,50.0717354,14.4103212,406.25
295,3062644572,20000,70.0,1290620,50.0702209059995,14.4073817198833,285.7142857142857
296,295456348,39000,126.0,1290620,50.07174000000001,14.410325,309.5238095238095
297,3218038620,34000,56.0,1290620,50.07157897949221,14.4061498641968,607.1428571428571
298,3324091484,12500,54.0,1290620,50.07099914550779,14.404979705810499,231.4814814814815
299,3334188124,16900,55.0,1290620,50.0714767251055,14.4087812355391,307.27272727272725
300,3373285212,11000,18.0,1290620,50.0715698308776,14.405644502799099,611.1111111111111
301,3509706588,16000,55.0,1290620,50.0713900135491,14.4095080723598,290.90909090909093
302,339455836,39000,128.0,1290620,50.07158,14.406153,304.6875
303,3604176732,17000,46.0,1290620,50.0698354797681,14.408021627278302,369.5652173913044
304,3620613980,22000,56.0,1290620,50.0721535832,14.4056772208,392.85714285714283
305,3631562588,19000,46.0,1290620,50.0698294407536,14.407151351893498,413.04347826086956
306,3660701532,21000,75.0,1290620,50.0713900135491,14.4095080723598,280.0
307,363413084,24000,74.0,1290620,50.0714529067072,14.408456351693196,324.3243243243243
309,3971370844,12500,36.0,1290620,50.070758572648295,14.405036423943805,347.22222222222223
310,4173066076,12000,32.0,1290620,50.071708,14.407231,375.0
313,516906844,26000,56.0,1290620,50.07157897949221,14.4061498641968,464.2857142857143
314,526077788,12500,42.0,1290620,50.0723646990333,14.408148334803801,297.6190476190476
316,581516892,23000,70.0,1290620,50.0714529067072,14.408456351693196,328.57142857142856
318,637643868,19000,67.0,1290620,50.071708,14.407231,283.5820895522388
319,645766236,14000,55.0,1290620,50.071364457795895,14.4096298002087,254.54545454545453
320,647052892,19000,69.0,1290620,50.071708,14.407231,275.3623188405797
321,679509852,13500,35.0,1290620,50.07061565921099,14.407784017897198,385.7142857142857
322,695607132,15900,55.0,1290620,50.07102070000001,14.406903400000001,289.09090909090907
323,699551580,16000,57.0,1290620,50.071708,14.407231,280.70175438596493
325,732266332,13900,64.0,1290620,50.07061565921099,14.407784017897198,217.1875
326,737746780,27000,90.0,1290620,50.0714529067072,14.408456351693196,300.0
328,880033372,13999,29.0,1290620,50.0708808898926,14.4094295501709,482.7241379310345
329,900087644,17500,65.0,1290620,50.071708,14.407231,269.2307692307692
330,946011996,22000,97.0,1290620,50.07061565921099,14.407784017897198,226.8041237113402
332,988532572,22000,75.0,1290620,50.0725177184,14.4096736407,293.3333333333333
333,97066844,24000,75.0,1290620,50.0714529067072,14.408456351693196,320.0
335,1103056732,18000,70.0,1290620,50.070555277770005,14.40902555555,257.14285714285717
338,1111395932,42000,94.0,1290620,50.071739196777294,14.4103202819824,446.8085106382979
342,1218178908,14000,57.0,1290620,50.071708,14.407231,245.6140350877193
345,1428831836,26000,85.0,1290620,50.0714529067072,14.408456351693196,305.88235294117646
346,1434074716,24000,71.0,1290620,50.0714529067072,14.408456351693196,338.0281690140845
348,1481858652,26000,73.0,1290540,50.0753085253113,14.405656171915199,356.16438356164383
349,1483550300,16000,45.0,1290540,50.07804870605471,14.406379699707001,355.55555555555554
350,1531223900,25000,77.0,1290540,50.0753085253113,14.405656171915199,324.6753246753247
351,1533693788,39000,80.0,1290540,50.077625,14.406875,487.5
352,1612947292,35000,83.0,1290540,50.0786938422147,14.408144250804998,421.68674698795184
353,152436572,16000,29.0,1290540,50.077994,14.406175,551.7241379310345
354,1650741084,49000,185.0,1290540,50.0794067208,14.407941233699999,264.86486486486484
355,1669250140,16000,33.0,1290540,50.0743515478922,14.4054844259919,484.8484848484849
357,163802972,45000,160.0,1290540,50.0731089004255,14.4052777735026,281.25
358,1783254620,29500,112.0,1290540,50.07777700000001,14.407931,263.39285714285717
359,1816354396,24000,69.0,1290540,50.0753085253113,14.405656171915199,347.82608695652175
360,1821941596,28000,92.0,1290540,50.0753085253113,14.405656171915199,304.3478260869565
362,1840139868,23900,101.0,1290540,50.0724906921387,14.4078197479248,236.63366336633663
366,1978191708,15000,46.0,1290540,50.077994,14.406175,326.0869565217391
367,2021183324,16000,49.0,1290540,50.0753745351011,14.4039328510955,326.53061224489795
368,2025967452,60000,181.0,1290540,50.077784100100004,14.406709052,331.49171270718233
369,2056109916,24000,91.0,1290540,50.075164,14.404426999999998,263.7362637362637
370,2118655580,16500,52.0,1290540,50.0743408,14.404535300000001,317.3076923076923
372,2168094300,45000,161.0,1290540,50.0731089004255,14.4052777735026,279.5031055900621
373,203546460,9760,15.0,1290540,50.0787299349257,14.404198231722699,650.6666666666666
374,204381276,29900,94.0,1290540,50.0723461158,14.406869123,318.0851063829787
376,2217893468,30000,93.0,1290540,50.0753085253113,14.405656171915199,322.5806451612903
378,2235313756,18900,60.0,1290540,50.0762596130371,14.407179832458501,315.0
379,2285600604,16000,58.0,1290540,50.0779839,14.4053841,275.86206896551727
380,2384166748,44000,138.0,1290540,50.076806539281705,14.407261197792002,318.84057971014494
381,2433662044,36000,126.0,1290540,50.073269868676995,14.4089986667839,285.7142857142857
383,2465754972,23000,91.0,1290540,50.0754,14.4039,252.74725274725276
384,2492312668,27000,123.0,1290540,50.0745637791926,14.4084718552078,219.5121951219512
385,2532736860,24000,103.0,1290540,50.0731506,14.409564999999999,233.0097087378641
386,2552864604,24000,60.0,1290540,50.0756721,14.4081593,400.0
388,2641243740,28000,75.0,1290540,50.073972201941004,14.4081496854781,373.3333333333333
389,2677775452,20000,55.0,1290540,50.0780459395521,14.406319785518502,363.6363636363636
390,2682809948,22000,70.0,1290540,50.0745637791926,14.4084718552078,314.2857142857143
393,2729127516,43900,169.0,1290540,50.0768707968468,14.407422443706999,259.76331360946745
394,2737315676,30000,116.0,1290540,50.0786938422147,14.408144250804998,258.62068965517244
395,2747158108,23000,101.0,1290540,50.0725403,14.407418300000002,227.72277227722773
396,2760940636,27000,120.0,1290540,50.0760983230272,14.4071604045781,225.0
400,2891230300,25000,117.0,1290540,50.0746,14.4084,213.67521367521368
401,2910916444,20000,82.0,1290540,50.0730020772356,14.4097917241493,243.90243902439025
403,2945408860,16000,29.0,1290540,50.077994,14.406175,551.7241379310345
404,2970967644,20000,86.0,1290540,50.0725517272949,14.407090187072802,232.5581395348837
405,2997903196,10000,22.0,1290540,50.07305529999999,14.4084997,454.54545454545456
406,3024211804,16000,30.0,1290540,50.0780459395521,14.406319785518502,533.3333333333334
410,3099700316,10900,30.0,1290540,50.0723461158,14.406869123,363.3333333333333
411,294285148,35000,85.0,1290540,50.0786938422147,14.408144250804998,411.7647058823529
412,3116551772,29900,93.0,1290540,50.07248209171829,14.4073996208125,321.505376344086
413,296500828,9000,32.0,1290540,50.0753085253112,14.405656171915199,281.25
414,3151003484,29900,120.0,1290540,50.0760983230272,14.4071604045781,249.16666666666666
415,3179912796,17500,45.0,1290540,50.077994,14.406175,388.8888888888889
417,3257409372,24000,97.0,1290540,50.0786938422147,14.408144250804998,247.42268041237114
418,313933404,20000,56.0,1290540,50.07626405208629,14.4072494236294,357.14285714285717
420,3323756380,29000,102.0,1290540,50.074276,14.409049,284.3137254901961
422,3395817308,13000,23.0,1290540,50.077315999999996,14.407983999999999,565.2173913043479
423,3424096092,150000,240.0,1290540,50.0786938422147,14.408144250804998,625.0
424,3471339100,18000,45.0,1290540,50.0745637791926,14.4084718552078,400.0
425,334928988,39000,106.0,1290540,50.0786938422147,14.408144250804998,367.92452830188677
426,3498683484,24000,87.0,1290540,50.0760983230272,14.4071604045781,275.86206896551727
429,3549708124,55000,195.0,1290540,50.0786938422147,14.408144250804998,282.05128205128204
431,3565665372,30000,109.0,1290540,50.0768847994351,14.4052685243878,275.22935779816515
433,3633758044,85000,273.0,1290540,50.077606500371,14.405492215904601,311.35531135531136
434,3633880924,22000,75.0,1290540,50.0753085253113,14.405656171915199,293.3333333333333
438,3689008988,20500,78.0,1290540,50.077178955078104,14.4069499969482,262.8205128205128
439,3713314652,22000,74.0,1290540,50.0753085253113,14.405656171915199,297.2972972972973
440,3719847772,14000,40.0,1290540,50.076806539281705,14.407261197792002,350.0
441,3780361308,10000,36.0,1290540,50.072347353563394,14.406207929331,277.77777777777777
444,3833773148,9000,28.0,1290540,50.0795002459692,14.406439760673099,321.42857142857144
446,3894116188,36000,116.0,1290540,50.076806539281705,14.407261197792002,310.3448275862069
447,378007388,18000,82.0,1290540,50.07249570000001,14.4067603,219.5121951219512
449,3940392796,23000,72.0,1290540,50.0753085253113,14.405656171915199,319.44444444444446
450,3998703452,17900,85.0,1290540,50.0753085253113,14.405656171915199,210.58823529411765
451,4017069916,24000,75.0,1290540,50.0753085253113,14.405656171915199,320.0
452,4035784540,24900,91.0,1290540,50.0753085253112,14.405656171915199,273.6263736263736
454,4077886556,15000,55.0,1290540,50.076900482177706,14.404999732971199,272.72727272727275
455,4099190620,24000,90.0,1290540,50.0753085253113,14.405656171915199,266.6666666666667
456,4100430940,92000,243.0,1290540,50.077994,14.406175,378.6008230452675
458,4159085660,39000,105.0,1290540,50.0786938422147,14.408144250804998,371.42857142857144
460,4195553116,55000,193.0,1290540,50.0731506,14.409564999999999,284.9740932642487
464,469277788,46357,129.0,1290540,50.0753745351011,14.4039328510955,359.3565891472868
465,488767324,22000,54.0,1290540,50.0786938422147,14.408144250804998,407.4074074074074
466,491437148,45000,120.0,1290540,50.0786938422147,14.408144250804998,375.0
468,503631708,17000,67.0,1290540,50.077675137468795,14.4067445014034,253.73134328358208
471,539668316,28000,97.0,1290540,50.0725555,14.407094,288.659793814433
472,555503452,11500,36.0,1290540,50.0725108420862,14.407694123286099,319.44444444444446
473,560213852,29900,125.0,1290540,50.0753745351011,14.4039328510955,239.2
475,575905628,18000,52.0,1290540,50.0771,14.4072,346.15384615384613
478,61382492,18000,60.0,1290540,50.0753085253112,14.405656171915199,300.0
482,685297244,35000,117.0,1290540,50.074563779192715,14.4084718552078,299.14529914529913
483,711491420,17500,33.0,1290540,50.0743515478922,14.4054844259919,530.3030303030303
484,755183196,19000,45.0,1290540,50.0745637791926,14.4084718552078,422.22222222222223
485,768580700,39000,85.0,1290540,50.077675137468795,14.4067445014034,458.8235294117647
486,72818524,55000,169.0,1290540,50.0735131046,14.4095324873,325.4437869822485
488,787528796,14500,18.0,1290540,50.074624509904794,14.405609729256199,805.5555555555555
495,826580828,24000,73.0,1290540,50.0753085253113,14.405656171915199,328.7671232876712
496,840539996,19000,44.0,1290540,50.0756721,14.4081593,431.8181818181818
507,83934300,13500,34.0,1290540,50.0743515478922,14.4054844259919,397.05882352941177
516,1038171740,23999,86.0,1290540,50.073023898249,14.408387825618998,279.0581395348837
522,1060233052,10100,20.0,1290540,50.0787299349257,14.404198231722699,505.0
529,101469788,35000,85.0,1290540,50.0768,14.408375,411.7647058823529
530,1179622492,8000,28.0,1290540,50.0795002459692,14.406439760673099,285.7142857142857
531,1181581148,13500,18.0,1290540,50.074310013408,14.4050253915871,750.0
533,1224945244,24000,70.0,1290540,50.0745637791926,14.4084718552078,342.85714285714283
534,1227104092,18000,81.0,1290540,50.0731506,14.409564999999999,222.22222222222223
535,1226538844,40000,124.0,1290540,50.076806539281705,14.407261197792002,322.5806451612903
536,1228508252,20000,47.0,1290540,50.0731089004255,14.4052777735026,425.531914893617
537,1265135452,23000,83.0,1290540,50.0753085253112,14.405656171915199,277.10843373493975
538,1267658588,18000,48.0,1290540,50.0747957961749,14.4062614189579,375.0
540,12353372,34000,98.0,1290540,50.073269868676995,14.4089986667839,346.9387755102041
542,1294565212,13000,35.0,1290540,50.0754395,14.4039337,371.42857142857144
543,119607132,25000,82.0,1290540,50.0730020772356,14.4097917241493,304.8780487804878
544,1297882972,10970,20.0,1290540,50.0787299349257,14.404198231722699,548.5
545,1300995932,11100,25.0,1290540,50.0787299349257,14.404198231722699,444.0
546,1320185436,19500,77.0,1290540,50.077994,14.406175,253.24675324675326
547,1333047132,27000,77.0,1290540,50.0753085253113,14.405656171915199,350.64935064935065
548,1352248412,27000,99.0,1290540,50.0760983230272,14.4071604045781,272.72727272727275
549,1359179612,14000,46.0,1290540,50.073377791649,14.409136204092901,304.3478260869565
551,130125660,18000,50.0,1290540,50.0753085253113,14.405656171915199,360.0
552,1432559452,14000,45.0,1290540,50.0723883,14.4072875,311.1111111111111
553,1487081308,11000,33.0,3163770,50.07521060000001,14.3591709,333.3333333333333
554,1671696220,12000,27.0,3163770,50.0748156342,14.3596807571,444.44444444444446
555,2533268572,12000,33.0,3163770,50.07522,14.359178,363.6363636363636
556,383630428,16500,74.0,3163770,50.074821472168,14.361149787902805,222.97297297297297
558,1097551708,32000,100.0,3163770,50.075251881599996,14.361230470299999,320.0
559,1309368156,13000,52.0,3163770,50.0748710632324,14.3620195388794,250.0
560,1417526364,15500,51.0,3163770,50.07482150000001,14.361147899999999,303.921568627451
561,1505390428,37000,114.0,3058800,50.0708400514145,14.410441928289002,324.56140350877195
562,2574929756,15900,42.0,3058800,50.0708400514145,14.410441928289002,378.57142857142856
563,272265052,38000,134.0,3058800,50.0708400514145,14.410441928289002,283.5820895522388
565,690646876,39000,94.0,3058800,50.0708400514145,14.410441928289002,414.8936170212766
567,1100471900,39000,100.0,3058800,50.0708400514145,14.410441928289002,390.0
569,146254940,30000,102.0,1290890,50.0638989,14.409632199999999,294.11764705882354
571,1713061468,24000,72.0,1290890,50.06383608671571,14.410012534749901,333.3333333333333
574,1927495260,33000,92.0,1290890,50.063902033587894,14.4095972119271,358.69565217391306
576,184164188,27000,100.0,1290890,50.0640416327949,14.409953881431198,270.0
584,2613911388,24000,68.0,1290890,50.06383608671571,14.410012534749901,352.94117647058823
585,2632855132,27000,102.0,1290890,50.0638989,14.409632199999999,264.70588235294116
586,2664947548,19000,60.0,1290890,50.0653683643612,14.410002834247198,316.6666666666667
589,271986524,30000,92.0,1290890,50.06383608671571,14.410012534749901,326.0869565217391
590,278019676,13000,30.0,1290890,50.064335301680295,14.410269749535301,433.3333333333333
592,3149376604,24000,71.0,1290890,50.0638989,14.409632199999999,338.0281690140845
593,3177922140,25000,77.0,1290890,50.06383608671571,14.410012534749901,324.6753246753247
594,3218914396,25000,72.0,1290890,50.0638989,14.409632199999999,347.22222222222223
596,3353108060,45000,139.0,1290890,50.067331,14.409516,323.7410071942446
600,3778559836,11450,33.0,1290890,50.0619388662,14.4096296306,346.969696969697
602,3873251164,23000,61.0,1290890,50.06383608671571,14.410012534749901,377.04918032786884
603,4041023324,24000,73.0,1290890,50.06383608671571,14.410012534749901,328.7671232876712
604,4172222300,24000,80.0,1290890,50.0638989,14.409632199999999,300.0
605,4272696924,30000,100.0,1290890,50.063902033587894,14.4095972119271,300.0
607,522596188,25000,62.0,1290890,50.06383608671571,14.410012534749901,403.2258064516129
612,922532956,24000,65.0,1290890,50.0638989,14.409632199999999,369.2307692307692
617,1166715996,13500,38.0,1290890,50.0672499,14.4078813,355.2631578947368
618,1176731228,10500,35.0,1290890,50.0680254246809,14.4081227247613,300.0
619,108740188,24000,76.0,1290890,50.06383608671571,14.410012534749901,315.7894736842105
620,1250020956,24000,77.0,1290890,50.0638989,14.409632199999999,311.68831168831167
625,1419075164,38500,139.0,1290890,50.067331,14.409516,276.978417266187
629,2177204060,25000,90.0,1290110,50.0729789733887,14.381959915161099,277.77777777777777
632,271597148,38000,140.0,1290110,50.0753391667,14.3820344444,271.42857142857144
633,3125394524,18000,74.0,1290110,50.071468353271506,14.382120132446301,243.24324324324326
634,3151769436,12000,55.0,1290110,50.074111876855405,14.381695483210402,218.1818181818182
638,3325013084,20000,84.0,1290110,50.074887049070504,14.3906376369307,238.0952380952381
